x,y,M,S
-0.811024,0.433071,-0.0136404,0
-0.811024,0.448819,-0.01368,0
-0.811024,0.464567,-0.0137203,0
-0.811024,0.480315,-0.0137612,0
-0.811024,0.496063,-0.0138029,0
-0.811024,0.511811,-0.0138452,0
-0.811024,0.527559,-0.013888,0
-0.811024,0.543307,-0.0139313,0
-0.811024,0.559055,-0.0139752,0
-0.811024,0.574803,-0.0140195,0
-0.811024,0.590551,-0.0140642,0
-0.811024,0.606299,-0.0141092,0
-0.811024,0.622047,-0.0141546,0
-0.811024,0.637795,-0.0142003,0
-0.811024,0.653543,-0.0142463,0
-0.811024,0.669291,-0.0142925,0
-0.811024,0.685039,-0.0143389,0
-0.811024,0.700787,-0.0143855,0
-0.811024,0.716535,-0.0144323,0
-0.811024,0.732283,-0.0144792,0
-0.811024,0.748031,-0.0145262,0
-0.811024,0.76378,-0.0145732,0
-0.811024,0.779528,-0.0146204,0
-0.811024,0.795276,-0.0146675,0
-0.811024,0.811024,-0.0147147,0
-0.811024,0.826772,-0.0147619,0
-0.811024,0.84252,-0.0148091,0
-0.811024,0.858268,-0.0148562,0
-0.811024,0.874016,-0.0149033,0
-0.811024,0.889764,-0.0149503,0
-0.811024,0.905512,-0.0149973,0
-0.811024,0.92126,-0.0150441,0
-0.811024,0.937008,-0.0150909,0
-0.811024,0.952756,-0.0151375,0
-0.811024,0.968504,-0.015184,0
-0.811024,0.984252,-0.0152304,0
-0.811024,1,-0.0152766,0
-0.795276,-1,-0.0152382,0
-0.795276,-0.984252,-0.0151913,0
-0.795276,-0.968504,-0.0151443,0
-0.795276,-0.952756,-0.0150971,0
-0.795276,-0.937008,-0.0150498,0
-0.795276,-0.92126,-0.0150023,0
-0.795276,-0.905512,-0.0149548,0
-0.795276,-0.889764,-0.0149071,0
-0.795276,-0.874016,-0.0148593,0
-0.795276,-0.858268,-0.0148115,0
-0.795276,-0.84252,-0.0147635,0
-0.795276,-0.826772,-0.0147156,0
-0.795276,-0.811024,-0.0146675,0
-0.795276,-0.795276,-0.0146195,0
-0.795276,-0.779528,-0.0145715,0
-0.795276,-0.76378,-0.0145234,0
-0.795276,-0.748031,-0.0144755,0
-0.795276,-0.732283,-0.0144276,0
-0.795276,-0.716535,-0.0143797,0
-0.795276,-0.700787,-0.014332,0
-0.795276,-0.685039,-0.0142844,0
-0.795276,-0.669291,-0.014237,0
-0.795276,-0.653543,-0.0141898,0
-0.795276,-0.637795,-0.0141428,0
-0.795276,-0.622047,-0.0140961,0
-0.795276,-0.606299,-0.0140496,0
-0.795276,-0.590551,-0.0140035,0
-0.795276,-0.574803,-0.0139577,0
-0.795276,-0.559055,-0.0139123,0
-0.795276,-0.543307,-0.0138674,0
-0.795276,-0.527559,-0.0138229,0
-0.795276,-0.511811,-0.013779,0
-0.795276,-0.496063,-0.0137356,0
-0.795276,-0.480315,-0.0136928,0
-0.795276,-0.464567,-0.0136506,0
-0.795276,-0.448819,-0.0136092,0
-0.795276,-0.433071,-0.0135685,0
-0.795276,-0.417323,-0.0135286,0
-0.795276,-0.401575,-0.0134896,0
-0.795276,-0.385827,-0.0134515,0
-0.795276,-0.370079,-0.0134143,0
-0.795276,-0.354331,-0.0133781,0
-0.795276,-0.338583,-0.013343,0
-0.795276,-0.322835,-0.013309,0
-0.795276,-0.307087,-0.0132762,0
-0.795276,-0.291339,-0.0132446,0
-0.795276,-0.275591,-0.0132143,0
-0.795276,-0.259843,-0.0131853,0
-0.795276,-0.244094,-0.0131577,0
-0.795276,-0.228346,-0.0131316,0
-0.795276,-0.212598,-0.0131069,0
-0.795276,-0.19685,-0.0130838,0
-0.795276,-0.181102,-0.0130622,0
-0.795276,-0.165354,-0.0130423,0
-0.795276,-0.149606,-0.0130241,0
-0.795276,-0.133858,-0.0130075,0
-0.795276,-0.11811,-0.0129927,0
-0.795276,-0.102362,-0.0129797,0
-0.795276,-0.0866142,-0.0129685,0
-0.795276,-0.0708661,-0.0129591,0
-0.795276,-0.0551181,-0.0129515,0
-0.795276,-0.0393701,-0.0129459,0
-0.795276,-0.023622,-0.0129421,0
-0.795276,-0.00787402,-0.0129402,0
-0.795276,0.00787402,-0.0129402,0
-0.795276,0.023622,-0.0129421,0
-0.795276,0.0393701,-0.0129459,0
-0.795276,0.0551181,-0.0129515,0
-0.795276,0.0708661,-0.0129591,0
-0.795276,0.0866142,-0.0129685,0
-0.795276,0.102362,-0.0129797,0
-0.795276,0.11811,-0.0129927,0
-0.795276,0.133858,-0.0130075,0
-0.795276,0.149606,-0.0130241,0
-0.795276,0.165354,-0.0130423,0
-0.795276,0.181102,-0.0130622,0
-0.795276,0.19685,-0.0130838,0
-0.795276,0.212598,-0.0131069,0
-0.795276,0.228346,-0.0131316,0
-0.795276,0.244094,-0.0131577,0
-0.795276,0.259843,-0.0131853,0
-0.795276,0.275591,-0.0132143,0
-0.795276,0.291339,-0.0132446,0
-0.795276,0.307087,-0.0132762,0
-0.795276,0.322835,-0.013309,0
-0.795276,0.338583,-0.013343,0
-0.795276,0.354331,-0.0133781,0
-0.795276,0.370079,-0.0134143,0
-0.795276,0.385827,-0.0134515,0
-0.795276,0.401575,-0.0134896,0
-0.795276,0.417323,-0.0135286,0
-0.795276,0.433071,-0.0135685,0
-0.795276,0.448819,-0.0136092,0
-0.795276,0.464567,-0.0136506,0
-0.795276,0.480315,-0.0136928,0
-0.795276,0.496063,-0.0137356,0
-0.795276,0.511811,-0.013779,0
-0.795276,0.527559,-0.0138229,0
-0.795276,0.543307,-0.0138674,0
-0.795276,0.559055,-0.0139123,0
-0.795276,0.574803,-0.0139577,0
-0.795276,0.590551,-0.0140035,0
-0.795276,0.606299,-0.0140496,0
-0.795276,0.622047,-0.0140961,0
-0.795276,0.637795,-0.0141428,0
-0.795276,0.653543,-0.0141898,0
-0.795276,0.669291,-0.014237,0
-0.795276,0.685039,-0.0142844,0
-0.795276,0.700787,-0.014332,0
-0.795276,0.716535,-0.0143797,0
-0.795276,0.732283,-0.0144276,0
-0.795276,0.748031,-0.0144755,0
-0.795276,0.76378,-0.0145234,0
-0.795276,0.779528,-0.0145715,0
-0.795276,0.795276,-0.0146195,0
-0.795276,0.811024,-0.0146675,0
-0.795276,0.826772,-0.0147156,0
-0.795276,0.84252,-0.0147635,0
-0.795276,0.858268,-0.0148115,0
-0.795276,0.874016,-0.0148593,0
-0.795276,0.889764,-0.0149071,0
-0.795276,0.905512,-0.0149548,0
-0.795276,0.92126,-0.0150023,0
-0.795276,0.937008,-0.0150498,0
-0.795276,0.952756,-0.0150971,0
-0.795276,0.968504,-0.0151443,0
-0.795276,0.984252,-0.0151913,0
-0.795276,1,-0.0152382,0
-0.779528,-1,-0.0151999,0
-0.779528,-0.984252,-0.0151524,0
-0.779528,-0.968504,-0.0151047,0
-0.779528,-0.952756,-0.0150569,0
-0.779528,-0.937008,-0.0150089,0
-0.779528,-0.92126,-0.0149607,0
-0.779528,-0.905512,-0.0149124,0
-0.779528,-0.889764,-0.014864,0
-0.779528,-0.874016,-0.0148154,0
-0.779528,-0.858268,-0.0147668,0
-0.779528,-0.84252,-0.014718,0
-0.779528,-0.826772,-0.0146692,0
-0.779528,-0.811024,-0.0146204,0
-0.779528,-0.795276,-0.0145715,0
-0.779528,-0.779528,-0.0145225,0
-0.779528,-0.76378,-0.0144736,0
-0.779528,-0.748031,-0.0144247,0
-0.779528,-0.732283,-0.0143759,0
-0.779528,-0.716535,-0.0143271,0
-0.779528,-0.700787,-0.0142784,0
-0.779528,-0.685039,-0.0142298,0
-0.779528,-0.669291,-0.0141814,0
-0.779528,-0.653543,-0.0141331,0
-0.779528,-0.637795,-0.014085,0
-0.779528,-0.622047,-0.0140372,0
-0.779528,-0.606299,-0.0139897,0
-0.779528,-0.590551,-0.0139424,0
-0.779528,-0.574803,-0.0138955,0
-0.779528,-0.559055,-0.013849,0
-0.779528,-0.543307,-0.0138029,0
-0.779528,-0.527559,-0.0137573,0
-0.779528,-0.511811,-0.0137122,0
-0.779528,-0.496063,-0.0136676,0
-0.779528,-0.480315,-0.0136236,0
-0.779528,-0.464567,-0.0135803,0
-0.779528,-0.448819,-0.0135377,0
-0.779528,-0.433071,-0.0134958,0
-0.779528,-0.417323,-0.0134548,0
-0.779528,-0.401575,-0.0134145,0
-0.779528,-0.385827,-0.0133752,0
-0.779528,-0.370079,-0.0133369,0
-0.779528,-0.354331,-0.0132996,0
-0.779528,-0.338583,-0.0132633,0
-0.779528,-0.322835,-0.0132282,0
-0.779528,-0.307087,-0.0131943,0
-0.779528,-0.291339,-0.0131616,0
-0.779528,-0.275591,-0.0131303,0
-0.779528,-0.259843,-0.0131003,0
-0.779528,-0.244094,-0.0130717,0
-0.779528,-0.228346,-0.0130446,0
-0.779528,-0.212598,-0.0130191,0
-0.779528,-0.19685,-0.0129951,0
-0.779528,-0.181102,-0.0129728,0
-0.779528,-0.165354,-0.0129521,0
-0.779528,-0.149606,-0.0129332,0
-0.779528,-0.133858,-0.012916,0
-0.779528,-0.11811,-0.0129006,0
-0.779528,-0.102362,-0.0128871,0
-0.779528,-0.0866142,-0.0128755,0
-0.779528,-0.0708661,-0.0128657,0
-0.779528,-0.0551181,-0.0128579,0
-0.779528,-0.0393701,-0.012852,0
-0.779528,-0.023622,-0.012848,0
-0.779528,-0.00787402,-0.0128461,0
-0.779528,0.00787402,-0.0128461,0
-0.779528,0.023622,-0.012848,0
-0.779528,0.0393701,-0.012852,0
-0.779528,0.0551181,-0.0128579,0
-0.779528,0.0708661,-0.0128657,0
-0.779528,0.0866142,-0.0128755,0
-0.779528,0.102362,-0.0128871,0
-0.779528,0.11811,-0.0129006,0
-0.779528,0.133858,-0.012916,0
-0.779528,0.149606,-0.0129332,0
-0.779528,0.165354,-0.0129521,0
-0.779528,0.181102,-0.0129728,0
-0.779528,0.19685,-0.0129951,0
-0.779528,0.212598,-0.0130191,0
-0.779528,0.228346,-0.0130446,0
-0.779528,0.244094,-0.0130717,0
-0.779528,0.259843,-0.0131003,0
-0.779528,0.275591,-0.0131303,0
-0.779528,0.291339,-0.0131616,0
-0.779528,0.307087,-0.0131943,0
-0.779528,0.322835,-0.0132282,0
-0.779528,0.338583,-0.0132633,0
-0.779528,0.354331,-0.0132996,0
-0.779528,0.370079,-0.0133369,0
-0.779528,0.385827,-0.0133752,0
-0.779528,0.401575,-0.0134145,0
-0.779528,0.417323,-0.0134548,0
-0.779528,0.433071,-0.0134958,0
-0.779528,0.448819,-0.0135377,0
-0.779528,0.464567,-0.0135803,0
-0.779528,0.480315,-0.0136236,0
-0.779528,0.496063,-0.0136676,0
-0.779528,0.511811,-0.0137122,0
-0.779528,0.527559,-0.0137573,0
-0.779528,0.543307,-0.0138029,0
-0.779528,0.559055,-0.013849,0
-0.779528,0.574803,-0.0138955,0
-0.779528,0.590551,-0.0139424,0
-0.779528,0.606299,-0.0139897,0
-0.779528,0.622047,-0.0140372,0
-0.779528,0.637795,-0.014085,0
-0.779528,0.653543,-0.0141331,0
-0.779528,0.669291,-0.0141814,0
-0.779528,0.685039,-0.0142298,0
-0.779528,0.700787,-0.0142784,0
-0.779528,0.716535,-0.0143271,0
-0.779528,0.732283,-0.0143759,0
-0.779528,0.748031,-0.0144247,0
-0.779528,0.76378,-0.0144736,0
-0.779528,0.779528,-0.0145225,0
-0.779528,0.795276,-0.0145715,0
-0.779528,0.811024,-0.0146204,0
-0.779528,0.826772,-0.0146692,0
-0.779528,0.84252,-0.014718,0
-0.779528,0.858268,-0.0147668,0
-0.779528,0.874016,-0.0148154,0
-0.779528,0.889764,-0.014864,0
-0.779528,0.905512,-0.0149124,0
-0.779528,0.92126,-0.0149607,0
-0.779528,0.937008,-0.0150089,0
-0.779528,0.952756,-0.0150569,0
-0.779528,0.968504,-0.0151047,0
-0.779528,0.984252,-0.0151524,0
-0.779528,1,-0.0151999,0
-0.76378,-1,-0.0151618,0
-0.76378,-0.984252,-0.0151137,0
-0.76378,-0.968504,-0.0150653,0
-0.76378,-0.952756,-0.0150168,0
-0.76378,-0.937008,-0.0149681,0
-0.76378,-0.92126,-0.0149192,0
-0.76378,-0.905512,-0.0148701,0
-0.76378,-0.889764,-0.0148209,0
-0.76378,-0.874016,-0.0147716,0
-0.76378,-0.858268,-0.0147222,0
-0.76378,-0.84252,-0.0146726,0
-0.76378,-0.826772,-0.014623,0
-0.76378,-0.811024,-0.0145732,0
-0.76378,-0.795276,-0.0145234,0
-0.76378,-0.779528,-0.0144736,0
-0.76378,-0.76378,-0.0144238,0
-0.76378,-0.748031,-0.0143739,0
-0.76378,-0.732283,-0.0143241,0
-0.76378,-0.716535,-0.0142743,0
-0.76378,-0.700787,-0.0142246,0
-0.76378,-0.685039,-0.014175,0
-0.76378,-0.669291,-0.0141255,0
-0.76378,-0.653543,-0.0140762,0
-0.76378,-0.637795,-0.014027,0
-0.76378,-0.622047,-0.0139781,0
-0.76378,-0.606299,-0.0139294,0
-0.76378,-0.590551,-0.013881,0
-0.76378,-0.574803,-0.013833,0
-0.76378,-0.559055,-0.0137853,0
-0.76378,-0.543307,-0.013738,0
-0.76378,-0.527559,-0.0136912,0
-0.76378,-0.511811,-0.0136449,0
-0.76378,-0.496063,-0.0135991,0
-0.76378,-0.480315,-0.0135539,0
-0.76378,-0.464567,-0.0135093,0
-0.76378,-0.448819,-0.0134655,0
-0.76378,-0.433071,-0.0134223,0
-0.76378,-0.417323,-0.01338,0
-0.76378,-0.401575,-0.0133386,0
-0.76378,-0.385827,-0.013298,0
-0.76378,-0.370079,-0.0132585,0
-0.76378,-0.354331,-0.0132199,0
-0.76378,-0.338583,-0.0131825,0
-0.76378,-0.322835,-0.0131462,0
-0.76378,-0.307087,-0.0131111,0
-0.76378,-0.291339,-0.0130773,0
-0.76378,-0.275591,-0.0130449,0
-0.76378,-0.259843,-0.0130138,0
-0.76378,-0.244094,-0.0129842,0
-0.76378,-0.228346,-0.0129562,0
-0.76378,-0.212598,-0.0129297,0
-0.76378,-0.19685,-0.0129048,0
-0.76378,-0.181102,-0.0128816,0
-0.76378,-0.165354,-0.0128602,0
-0.76378,-0.149606,-0.0128405,0
-0.76378,-0.133858,-0.0128227,0
-0.76378,-0.11811,-0.0128067,0
-0.76378,-0.102362,-0.0127926,0
-0.76378,-0.0866142,-0.0127805,0
-0.76378,-0.0708661,-0.0127704,0
-0.76378,-0.0551181,-0.0127622,0
-0.76378,-0.0393701,-0.0127561,0
-0.76378,-0.023622,-0.012752,0
-0.76378,-0.00787402,-0.01275,0
-0.76378,0.00787402,-0.01275,0
-0.76378,0.023622,-0.012752,0
-0.76378,0.0393701,-0.0127561,0
-0.76378,0.0551181,-0.0127622,0
-0.76378,0.0708661,-0.0127704,0
-0.76378,0.0866142,-0.0127805,0
-0.76378,0.102362,-0.0127926,0
-0.76378,0.11811,-0.0128067,0
-0.76378,0.133858,-0.0128227,0
-0.76378,0.149606,-0.0128405,0
-0.76378,0.165354,-0.0128602,0
-0.76378,0.181102,-0.0128816,0
-0.76378,0.19685,-0.0129048,0
-0.76378,0.212598,-0.0129297,0
-0.76378,0.228346,-0.0129562,0
-0.76378,0.244094,-0.0129842,0
-0.76378,0.259843,-0.0130138,0
-0.76378,0.275591,-0.0130449,0
-0.76378,0.291339,-0.0130773,0
-0.76378,0.307087,-0.0131111,0
-0.76378,0.322835,-0.0131462,0
-0.76378,0.338583,-0.0131825,0
-0.76378,0.354331,-0.0132199,0
-0.76378,0.370079,-0.0132585,0
-0.76378,0.385827,-0.013298,0
-0.76378,0.401575,-0.0133386,0
-0.76378,0.417323,-0.01338,0
-0.76378,0.433071,-0.0134223,0
-0.76378,0.448819,-0.0134655,0
-0.76378,0.464567,-0.0135093,0
-0.76378,0.480315,-0.0135539,0
-0.76378,0.496063,-0.0135991,0
-0.76378,0.511811,-0.0136449,0
-0.76378,0.527559,-0.0136912,0
-0.76378,0.543307,-0.013738,0
-0.76378,0.559055,-0.0137853,0
-0.76378,0.574803,-0.013833,0
-0.76378,0.590551,-0.013881,0
-0.76378,0.606299,-0.0139294,0
-0.76378,0.622047,-0.0139781,0
-0.76378,0.637795,-0.014027,0
-0.76378,0.653543,-0.0140762,0
-0.76378,0.669291,-0.0141255,0
-0.76378,0.685039,-0.014175,0
-0.76378,0.700787,-0.0142246,0
-0.76378,0.716535,-0.0142743,0
-0.76378,0.732283,-0.0143241,0
-0.76378,0.748031,-0.0143739,0
-0.76378,0.76378,-0.0144238,0
-0.76378,0.779528,-0.0144736,0
-0.76378,0.795276,-0.0145234,0
-0.76378,0.811024,-0.0145732,0
-0.76378,0.826772,-0.014623,0
-0.76378,0.84252,-0.0146726,0
-0.76378,0.858268,-0.0147222,0
-0.76378,0.874016,-0.0147716,0
-0.76378,0.889764,-0.0148209,0
-0.76378,0.905512,-0.0148701,0
-0.76378,0.92126,-0.0149192,0
-0.76378,0.937008,-0.0149681,0
-0.76378,0.952756,-0.0150168,0
-0.76378,0.968504,-0.0150653,0
-0.76378,0.984252,-0.0151137,0
-0.76378,1,-0.0151618,0
-0.748031,-1,-0.0151239,0
-0.748031,-0.984252,-0.0150751,0
-0.748031,-0.968504,-0.0150261,0
-0.748031,-0.952756,-0.0149769,0
-0.748031,-0.937008,-0.0149274,0
-0.748031,-0.92126,-0.0148778,0
-0.748031,-0.905512,-0.014828,0
-0.748031,-0.889764,-0.0147781,0
-0.748031,-0.874016,-0.0147279,0
-0.748031,-0.858268,-0.0146777,0
-0.748031,-0.84252,-0.0146273,0
-0.748031,-0.826772,-0.0145768,0
-0.748031,-0.811024,-0.0145262,0
-0.748031,-0.795276,-0.0144755,0
-0.748031,-0.779528,-0.0144247,0
-0.748031,-0.76378,-0.0143739,0
-0.748031,-0.748031,-0.0143231,0
-0.748031,-0.732283,-0.0142723,0
-0.748031,-0.716535,-0.0142215,0
-0.748031,-0.700787,-0.0141707,0
-0.748031,-0.685039,-0.0141201,0
-0.748031,-0.669291,-0.0140695,0
-0.748031,-0.653543,-0.0140191,0
-0.748031,-0.637795,-0.0139688,0
-0.748031,-0.622047,-0.0139187,0
-0.748031,-0.606299,-0.0138689,0
-0.748031,-0.590551,-0.0138193,0
-0.748031,-0.574803,-0.0137701,0
-0.748031,-0.559055,-0.0137212,0
-0.748031,-0.543307,-0.0136727,0
-0.748031,-0.527559,-0.0136246,0
-0.748031,-0.511811,-0.013577,0
-0.748031,-0.496063,-0.0135299,0
-0.748031,-0.480315,-0.0134835,0
-0.748031,-0.464567,-0.0134376,0
-0.748031,-0.448819,-0.0133925,0
-0.748031,-0.433071,-0.013348,0
-0.748031,-0.417323,-0.0133044,0
-0.748031,-0.401575,-0.0132617,0
-0.748031,-0.385827,-0.0132198,0
-0.748031,-0.370079,-0.013179,0
-0.748031,-0.354331,-0.0131392,0
-0.748031,-0.338583,-0.0131005,0
-0.748031,-0.322835,-0.013063,0
-0.748031,-0.307087,-0.0130267,0
-0.748031,-0.291339,-0.0129917,0
-0.748031,-0.275591,-0.0129581,0
-0.748031,-0.259843,-0.0129259,0
-0.748031,-0.244094,-0.0128952,0
-0.748031,-0.228346,-0.0128661,0
-0.748031,-0.212598,-0.0128386,0
-0.748031,-0.19685,-0.0128128,0
-0.748031,-0.181102,-0.0127887,0
-0.748031,-0.165354,-0.0127664,0
-0.748031,-0.149606,-0.012746,0
-0.748031,-0.133858,-0.0127275,0
-0.748031,-0.11811,-0.0127109,0
-0.748031,-0.102362,-0.0126962,0
-0.748031,-0.0866142,-0.0126836,0
-0.748031,-0.0708661,-0.0126731,0
-0.748031,-0.0551181,-0.0126646,0
-0.748031,-0.0393701,-0.0126582,0
-0.748031,-0.023622,-0.012654,0
-0.748031,-0.00787402,-0.0126518,0
-0.748031,0.00787402,-0.0126518,0
-0.748031,0.023622,-0.012654,0
-0.748031,0.0393701,-0.0126582,0
-0.748031,0.0551181,-0.0126646,0
-0.748031,0.0708661,-0.0126731,0
-0.748031,0.0866142,-0.0126836,0
-0.748031,0.102362,-0.0126962,0
-0.748031,0.11811,-0.0127109,0
-0.748031,0.133858,-0.0127275,0
-0.748031,0.149606,-0.012746,0
-0.748031,0.165354,-0.0127664,0
-0.748031,0.181102,-0.0127887,0
-0.748031,0.19685,-0.0128128,0
-0.748031,0.212598,-0.0128386,0
-0.748031,0.228346,-0.0128661,0
-0.748031,0.244094,-0.0128952,0
-0.748031,0.259843,-0.0129259,0
-0.748031,0.275591,-0.0129581,0
-0.748031,0.291339,-0.0129917,0
-0.748031,0.307087,-0.0130267,0
-0.748031,0.322835,-0.013063,0
-0.748031,0.338583,-0.0131005,0
-0.748031,0.354331,-0.0131392,0
-0.748031,0.370079,-0.013179,0
-0.748031,0.385827,-0.0132198,0
-0.748031,0.401575,-0.0132617,0
-0.748031,0.417323,-0.0133044,0
-0.748031,0.433071,-0.013348,0
-0.748031,0.448819,-0.0133925,0
-0.748031,0.464567,-0.0134376,0
-0.748031,0.480315,-0.0134835,0
-0.748031,0.496063,-0.0135299,0
-0.748031,0.511811,-0.013577,0
-0.748031,0.527559,-0.0136246,0
-0.748031,0.543307,-0.0136727,0
-0.748031,0.559055,-0.0137212,0
-0.748031,0.574803,-0.0137701,0
-0.748031,0.590551,-0.0138193,0
-0.748031,0.606299,-0.0138689,0
-0.748031,0.622047,-0.0139187,0
-0.748031,0.637795,-0.0139688,0
-0.748031,0.653543,-0.0140191,0
-0.748031,0.669291,-0.0140695,0
-0.748031,0.685039,-0.0141201,0
-0.748031,0.700787,-0.0141707,0
-0.748031,0.716535,-0.0142215,0
-0.748031,0.732283,-0.0142723,0
-0.748031,0.748031,-0.0143231,0
-0.748031,0.76378,-0.0143739,0
-0.748031,0.779528,-0.0144247,0
-0.748031,0.795276,-0.0144755,0
-0.748031,0.811024,-0.0145262,0
-0.748031,0.826772,-0.0145768,0
-0.748031,0.84252,-0.0146273,0
-0.748031,0.858268,-0.0146777,0
-0.748031,0.874016,-0.0147279,0
-0.748031,0.889764,-0.0147781,0
-0.748031,0.905512,-0.014828,0
-0.748031,0.92126,-0.0148778,0
-0.748031,0.937008,-0.0149274,0
-0.748031,0.952756,-0.0149769,0
-0.748031,0.968504,-0.0150261,0
-0.748031,0.984252,-0.0150751,0
-0.748031,1,-0.0151239,0
-0.732283,-1,-0.0150863,0
-0.732283,-0.984252,-0.0150368,0
-0.732283,-0.968504,-0.0149871,0
-0.732283,-0.952756,-0.0149372,0
-0.732283,-0.937008,-0.014887,0
-0.732283,-0.92126,-0.0148367,0
-0.732283,-0.905512,-0.0147861,0
-0.732283,-0.889764,-0.0147353,0
-0.732283,-0.874016,-0.0146844,0
-0.732283,-0.858268,-0.0146333,0
-0.732283,-0.84252,-0.0145821,0
-0.732283,-0.826772,-0.0145307,0
-0.732283,-0.811024,-0.0144792,0
-0.732283,-0.795276,-0.0144276,0
-0.732283,-0.779528,-0.0143759,0
-0.732283,-0.76378,-0.0143241,0
-0.732283,-0.748031,-0.0142723,0
-0.732283,-0.732283,-0.0142205,0
-0.732283,-0.716535,-0.0141686,0
-0.732283,-0.700787,-0.0141168,0
-0.732283,-0.685039,-0.0140651,0
-0.732283,-0.669291,-0.0140134,0
-0.732283,-0.653543,-0.0139618,0
-0.732283,-0.637795,-0.0139104,0
-0.732283,-0.622047,-0.0138591,0
-0.732283,-0.606299,-0.0138081,0
-0.732283,-0.590551,-0.0137573,0
-0.732283,-0.574803,-0.0137068,0
-0.732283,-0.559055,-0.0136567,0
-0.732283,-0.543307,-0.0136069,0
-0.732283,-0.527559,-0.0135575,0
-0.732283,-0.511811,-0.0135086,0
-0.732283,-0.496063,-0.0134602,0
-0.732283,-0.480315,-0.0134124,0
-0.732283,-0.464567,-0.0133652,0
-0.732283,-0.448819,-0.0133187,0
-0.732283,-0.433071,-0.0132729,0
-0.732283,-0.417323,-0.013228,0
-0.732283,-0.401575,-0.0131839,0
-0.732283,-0.385827,-0.0131407,0
-0.732283,-0.370079,-0.0130985,0
-0.732283,-0.354331,-0.0130574,0
-0.732283,-0.338583,-0.0130173,0
-0.732283,-0.322835,-0.0129785,0
-0.732283,-0.307087,-0.0129409,0
-0.732283,-0.291339,-0.0129047,0
-0.732283,-0.275591,-0.0128699,0
-0.732283,-0.259843,-0.0128365,0
-0.732283,-0.244094,-0.0128047,0
-0.732283,-0.228346,-0.0127745,0
-0.732283,-0.212598,-0.0127459,0
-0.732283,-0.19685,-0.0127191,0
-0.732283,-0.181102,-0.012694,0
-0.732283,-0.165354,-0.0126709,0
-0.732283,-0.149606,-0.0126496,0
-0.732283,-0.133858,-0.0126303,0
-0.732283,-0.11811,-0.012613,0
-0.732283,-0.102362,-0.0125978,0
-0.732283,-0.0866142,-0.0125847,0
-0.732283,-0.0708661,-0.0125737,0
-0.732283,-0.0551181,-0.0125649,0
-0.732283,-0.0393701,-0.0125582,0
-0.732283,-0.023622,-0.0125538,0
-0.732283,-0.00787402,-0.0125516,0
-0.732283,0.00787402,-0.0125516,0
-0.732283,0.023622,-0.0125538,0
-0.732283,0.0393701,-0.0125582,0
-0.732283,0.0551181,-0.0125649,0
-0.732283,0.0708661,-0.0125737,0
-0.732283,0.0866142,-0.0125847,0
-0.732283,0.102362,-0.0125978,0
-0.732283,0.11811,-0.012613,0
-0.732283,0.133858,-0.0126303,0
-0.732283,0.149606,-0.0126496,0
-0.732283,0.165354,-0.0126709,0
-0.732283,0.181102,-0.012694,0
-0.732283,0.19685,-0.0127191,0
-0.732283,0.212598,-0.0127459,0
-0.732283,0.228346,-0.0127745,0
-0.732283,0.244094,-0.0128047,0
-0.732283,0.259843,-0.0128365,0
-0.732283,0.275591,-0.0128699,0
-0.732283,0.291339,-0.0129047,0
-0.732283,0.307087,-0.0129409,0
-0.732283,0.322835,-0.0129785,0
-0.732283,0.338583,-0.0130173,0
-0.732283,0.354331,-0.0130574,0
-0.732283,0.370079,-0.0130985,0
-0.732283,0.385827,-0.0131407,0
-0.732283,0.401575,-0.0131839,0
-0.732283,0.417323,-0.013228,0
-0.732283,0.433071,-0.0132729,0
-0.732283,0.448819,-0.0133187,0
-0.732283,0.464567,-0.0133652,0
-0.732283,0.480315,-0.0134124,0
-0.732283,0.496063,-0.0134602,0
-0.732283,0.511811,-0.0135086,0
-0.732283,0.527559,-0.0135575,0
-0.732283,0.543307,-0.0136069,0
-0.732283,0.559055,-0.0136567,0
-0.732283,0.574803,-0.0137068,0
-0.732283,0.590551,-0.0137573,0
-0.732283,0.606299,-0.0138081,0
-0.732283,0.622047,-0.0138591,0
-0.732283,0.637795,-0.0139104,0
-0.732283,0.653543,-0.0139618,0
-0.732283,0.669291,-0.0140134,0
-0.732283,0.685039,-0.0140651,0
-0.732283,0.700787,-0.0141168,0
-0.732283,0.716535,-0.0141686,0
-0.732283,0.732283,-0.0142205,0
-0.732283,0.748031,-0.0142723,0
-0.732283,0.76378,-0.0143241,0
-0.732283,0.779528,-0.0143759,0
-0.732283,0.795276,-0.0144276,0
-0.732283,0.811024,-0.0144792,0
-0.732283,0.826772,-0.0145307,0
-0.732283,0.84252,-0.0145821,0
-0.732283,0.858268,-0.0146333,0
-0.732283,0.874016,-0.0146844,0
-0.732283,0.889764,-0.0147353,0
-0.732283,0.905512,-0.0147861,0
-0.732283,0.92126,-0.0148367,0
-0.732283,0.937008,-0.014887,0
-0.732283,0.952756,-0.0149372,0
-0.732283,0.968504,-0.0149871,0
-0.732283,0.984252,-0.0150368,0
-0.732283,1,-0.0150863,0
-0.716535,-1,-0.0150489,0
-0.716535,-0.984252,-0.0149987,0
-0.716535,-0.968504,-0.0149483,0
-0.716535,-0.952756,-0.0148977,0
-0.716535,-0.937008,-0.0148468,0
-0.716535,-0.92126,-0.0147957,0
-0.716535,-0.905512,-0.0147444,0
-0.716535,-0.889764,-0.0146928,0
