t,y,abs_err,rel_err,h
0.892578,0.671859,0.000739905,0.00110007,0.00195312
0.894531,0.670688,0.000740918,0.00110349,0.00195312
0.896484,0.669516,0.000741926,0.00110693,0.00195312
0.898438,0.668343,0.00074293,0.00111036,0.00195312
0.900391,0.667171,0.000743929,0.00111381,0.00195312
0.902344,0.665997,0.000744925,0.00111726,0.00195312
0.904297,0.664824,0.000745916,0.00112072,0.00195312
0.90625,0.663649,0.000746904,0.00112418,0.00195312
0.908203,0.662475,0.000747887,0.00112766,0.00195312
0.910156,0.6613,0.000748866,0.00113113,0.00195312
0.912109,0.660124,0.000749841,0.00113462,0.00195312
0.914062,0.658948,0.000750811,0.00113811,0.00195312
0.916016,0.657772,0.000751777,0.00114161,0.00195312
0.917969,0.656595,0.000752739,0.00114512,0.00195312
0.919922,0.655418,0.000753697,0.00114863,0.00195312
0.921875,0.65424,0.000754651,0.00115215,0.00195312
0.923828,0.653062,0.0007556,0.00115567,0.00195312
0.925781,0.651884,0.000756545,0.00115921,0.00195312
0.927734,0.650705,0.000757486,0.00116275,0.00195312
0.929688,0.649526,0.000758423,0.00116629,0.00195312
0.931641,0.648347,0.000759355,0.00116985,0.00195312
0.933594,0.647167,0.000760283,0.00117341,0.00195312
0.935547,0.645987,0.000761207,0.00117698,0.00195312
0.9375,0.644806,0.000762126,0.00118055,0.00195312
0.939453,0.643626,0.000763041,0.00118413,0.00195312
0.941406,0.642445,0.000763952,0.00118772,0.00195312
0.943359,0.641263,0.000764859,0.00119132,0.00195312
0.945312,0.640082,0.000765761,0.00119492,0.00195312
0.947266,0.6389,0.000766659,0.00119853,0.00195312
0.949219,0.637718,0.000767552,0.00120214,0.00195312
0.951172,0.636536,0.000768441,0.00120577,0.00195312
0.953125,0.635353,0.000769326,0.0012094,0.00195312
0.955078,0.634171,0.000770207,0.00121304,0.00195312
0.957031,0.632988,0.000771083,0.00121668,0.00195312
0.958984,0.631804,0.000771954,0.00122033,0.00195312
0.960938,0.630621,0.000772822,0.00122399,0.00195312
0.962891,0.629437,0.000773685,0.00122766,0.00195312
0.964844,0.628254,0.000774543,0.00123133,0.00195312
0.966797,0.62707,0.000775397,0.00123501,0.00195312
0.96875,0.625886,0.000776247,0.0012387,0.00195312
0.970703,0.624701,0.000777092,0.0012424,0.00195312
0.972656,0.623517,0.000777933,0.0012461,0.00195312
0.974609,0.622333,0.00077877,0.00124981,0.00195312
0.976562,0.621148,0.000779602,0.00125352,0.00195312
0.978516,0.619963,0.000780429,0.00125725,0.00195312
0.980469,0.618778,0.000781252,0.00126098,0.00195312
0.982422,0.617593,0.000782071,0.00126472,0.00195312
0.984375,0.616408,0.000782885,0.00126846,0.00195312
0.986328,0.615223,0.000783695,0.00127222,0.00195312
0.988281,0.614038,0.0007845,0.00127598,0.00195312
0.990234,0.612853,0.000785301,0.00127975,0.00195312
0.992188,0.611668,0.000786097,0.00128352,0.00195312
0.994141,0.610482,0.000786889,0.0012873,0.00195312
0.996094,0.609297,0.000787676,0.00129109,0.00195312
0.998047,0.608111,0.000788459,0.00129489,0.00195312
1,0.606926,0.000789237,0.0012987,0.00195312
1.00195,0.605741,0.000790011,0.00130251,0.00195312
1.00391,0.604555,0.00079078,0.00130633,0.00195312
1.00586,0.60337,0.000791545,0.00131015,0.00195312
1.00781,0.602185,0.000792305,0.00131399,0.00195312
1.00977,0.600999,0.000793061,0.00131783,0.00195312
1.01172,0.599814,0.000793812,0.00132168,0.00195312
1.01367,0.598629,0.000794558,0.00132554,0.00195312
1.01562,0.597443,0.0007953,0.0013294,0.00195312
1.01758,0.596258,0.000796038,0.00133328,0.00195312
1.01953,0.595073,0.000796771,0.00133716,0.00195312
1.02148,0.593888,0.000797499,0.00134104,0.00195312
1.02344,0.592703,0.000798223,0.00134494,0.00195312
1.02539,0.591519,0.000798942,0.00134884,0.00195312
1.02734,0.590334,0.000799656,0.00135275,0.00195312
1.0293,0.58915,0.000800366,0.00135667,0.00195312
1.03125,0.587965,0.000801071,0.00136059,0.00195312
1.0332,0.586781,0.000801772,0.00136453,0.00195312
1.03516,0.585597,0.000802468,0.00136847,0.00195312
1.03711,0.584413,0.00080316,0.00137242,0.00195312
1.03906,0.583229,0.000803847,0.00137637,0.00195312
1.04102,0.582045,0.000804529,0.00138034,0.00195312
1.04297,0.580862,0.000805206,0.00138431,0.00195312
1.04492,0.579679,0.000805879,0.00138829,0.00195312
1.04688,0.578496,0.000806548,0.00139227,0.00195312
1.04883,0.577313,0.000807211,0.00139627,0.00195312
1.05078,0.57613,0.00080787,0.00140027,0.00195312
1.05273,0.574948,0.000808525,0.00140428,0.00195312
1.05469,0.573766,0.000809174,0.0014083,0.00195312
1.05664,0.572584,0.000809819,0.00141233,0.00195312
1.05859,0.571402,0.00081046,0.00141636,0.00195312
1.06055,0.570221,0.000811095,0.0014204,0.00195312
1.0625,0.56904,0.000811726,0.00142445,0.00195312
1.06445,0.567859,0.000812353,0.00142851,0.00195312
1.06641,0.566678,0.000812974,0.00143258,0.00195312
1.06836,0.565498,0.000813591,0.00143665,0.00195312
1.07031,0.564318,0.000814204,0.00144073,0.00195312
1.07227,0.563138,0.000814811,0.00144482,0.00195312
1.07422,0.561959,0.000815414,0.00144892,0.00195312
1.07617,0.56078,0.000816012,0.00145302,0.00195312
1.07812,0.559601,0.000816606,0.00145714,0.00195312
1.08008,0.558423,0.000817194,0.00146126,0.00195312
1.08203,0.557245,0.000817778,0.00146539,0.00195312
1.08398,0.556067,0.000818358,0.00146953,0.00195312
1.08594,0.55489,0.000818932,0.00147367,0.00195312
1.08789,0.553713,0.000819502,0.00147783,0.00195312
1.08984,0.552536,0.000820067,0.00148199,0.00195312
1.0918,0.55136,0.000820627,0.00148616,0.00195312
1.09375,0.550184,0.000821183,0.00149033,0.00195312
1.0957,0.549009,0.000821734,0.00149452,0.00195312
1.09766,0.547834,0.00082228,0.00149872,0.00195312
1.09961,0.54666,0.000822821,0.00150292,0.00195312
1.10156,0.545486,0.000823358,0.00150713,0.00195312
1.10352,0.544312,0.00082389,0.00151135,0.00195312
1.10547,0.543139,0.000824417,0.00151557,0.00195312
1.10742,0.541966,0.000824939,0.00151981,0.00195312
1.10938,0.540794,0.000825456,0.00152405,0.00195312
1.11133,0.539622,0.000825969,0.0015283,0.00195312
1.11328,0.538451,0.000826477,0.00153256,0.00195312
1.11523,0.53728,0.00082698,0.00153683,0.00195312
1.11719,0.53611,0.000827479,0.00154111,0.00195312
1.11914,0.53494,0.000827972,0.00154539,0.00195312
1.12109,0.533771,0.000828461,0.00154969,0.00195312
1.12305,0.532602,0.000828945,0.00155399,0.00195312
1.125,0.531434,0.000829424,0.0015583,0.00195312
1.12695,0.530266,0.000829899,0.00156262,0.00195312
1.12891,0.529099,0.000830369,0.00156694,0.00195312
1.13086,0.527932,0.000830833,0.00157128,0.00195312
1.13281,0.526766,0.000831294,0.00157562,0.00195312
1.13477,0.525601,0.000831749,0.00157997,0.00195312
1.13672,0.524436,0.000832199,0.00158433,0.00195312
1.13867,0.523272,0.000832645,0.0015887,0.00195312
1.14062,0.522108,0.000833086,0.00159308,0.00195312
1.14258,0.520945,0.000833522,0.00159746,0.00195312
1.14453,0.519782,0.000833953,0.00160186,0.00195312
1.14648,0.51862,0.000834379,0.00160626,0.00195312
1.14844,0.517459,0.000834801,0.00161067,0.00195312
1.15039,0.516298,0.000835217,0.00161509,0.00195312
1.15234,0.515138,0.000835629,0.00161952,0.00195312
1.1543,0.513979,0.000836036,0.00162396,0.00195312
1.15625,0.51282,0.000836439,0.0016284,0.00195312
1.1582,0.511662,0.000836836,0.00163285,0.00195312
1.16016,0.510504,0.000837229,0.00163732,0.00195312
1.16211,0.509348,0.000837616,0.00164179,0.00195312
1.16406,0.508192,0.000837999,0.00164627,0.00195312
1.16602,0.507036,0.000838377,0.00165076,0.00195312
1.16797,0.505881,0.00083875,0.00165525,0.00195312
1.16992,0.504727,0.000839119,0.00165976,0.00195312
1.17188,0.503574,0.000839482,0.00166427,0.00195312
1.17383,0.502422,0.000839841,0.0016688,0.00195312
1.17578,0.50127,0.000840195,0.00167333,0.00195312
1.17773,0.500119,0.000840544,0.00167787,0.00195312
1.17969,0.498968,0.000840888,0.00168242,0.00195312
1.18164,0.497819,0.000841227,0.00168698,0.00195312
1.18359,0.49667,0.000841562,0.00169154,0.00195312
1.18555,0.495521,0.000841892,0.00169612,0.00195312
1.1875,0.494374,0.000842216,0.0017007,0.00195312
1.18945,0.493227,0.000842536,0.0017053,0.00195312
1.19141,0.492082,0.000842851,0.0017099,0.00195312
1.19336,0.490937,0.000843161,0.00171451,0.00195312
1.19531,0.489792,0.000843467,0.00171913,0.00195312
1.19727,0.488649,0.000843767,0.00172376,0.00195312
1.19922,0.487506,0.000844063,0.0017284,0.00195312
1.20117,0.486364,0.000844354,0.00173304,0.00195312
1.20312,0.485223,0.00084464,0.0017377,0.00195312
1.20508,0.484083,0.000844921,0.00174236,0.00195312
1.20703,0.482944,0.000845197,0.00174704,0.00195312
1.20898,0.481805,0.000845468,0.00175172,0.00195312
1.21094,0.480667,0.000845735,0.00175641,0.00195312
1.21289,0.479531,0.000845997,0.00176111,0.00195312
1.21484,0.478395,0.000846253,0.00176582,0.00195312
1.2168,0.47726,0.000846505,0.00177054,0.00195312
1.21875,0.476125,0.000846752,0.00177527,0.00195312
1.2207,0.474992,0.000846995,0.00178,0.00195312
1.22266,0.47386,0.000847232,0.00178475,0.00195312
1.22461,0.472728,0.000847465,0.0017895,0.00195312
1.22656,0.471597,0.000847692,0.00179427,0.00195312
1.22852,0.470467,0.000847915,0.00179904,0.00195312
1.23047,0.469339,0.000848133,0.00180382,0.00195312
1.23242,0.468211,0.000848346,0.00180861,0.00195312
1.23438,0.467084,0.000848554,0.00181341,0.00195312
1.23633,0.465958,0.000848758,0.00181822,0.00195312
1.23828,0.464832,0.000848956,0.00182304,0.00195312
1.24023,0.463708,0.00084915,0.00182787,0.00195312
1.24219,0.462585,0.000849339,0.00183271,0.00195312
1.24414,0.461463,0.000849523,0.00183755,0.00195312
1.24609,0.460341,0.000849702,0.00184241,0.00195312
1.24805,0.459221,0.000849876,0.00184727,0.00195312
1.25,0.458102,0.000850046,0.00185215,0.00195312
1.25195,0.456983,0.00085021,0.00185703,0.00195312
1.25391,0.455866,0.00085037,0.00186192,0.00195312
1.25586,0.454749,0.000850525,0.00186682,0.00195312
1.25781,0.453634,0.000850675,0.00187174,0.00195312
1.25977,0.452519,0.00085082,0.00187666,0.00195312
1.26172,0.451406,0.000850961,0.00188159,0.00195312
1.26367,0.450294,0.000851096,0.00188653,0.00195312
1.26562,0.449182,0.000851227,0.00189147,0.00195312
1.26758,0.448072,0.000851353,0.00189643,0.00195312
1.26953,0.446963,0.000851474,0.0019014,0.00195312
1.27148,0.445854,0.00085159,0.00190638,0.00195312
1.27344,0.444747,0.000851702,0.00191136,0.00195312
1.27539,0.443641,0.000851808,0.00191636,0.00195312
1.27734,0.442536,0.00085191,0.00192137,0.00195312
1.2793,0.441432,0.000852007,0.00192638,0.00195312
1.28125,0.440329,0.000852099,0.0019314,0.00195312
1.2832,0.439227,0.000852186,0.00193644,0.00195312
1.28516,0.438126,0.000852269,0.00194148,0.00195312
1.28711,0.437026,0.000852346,0.00194654,0.00195312
1.28906,0.435928,0.000852419,0.0019516,0.00195312
1.29102,0.43483,0.000852487,0.00195667,0.00195312
1.29297,0.433734,0.000852551,0.00196175,0.00195312
1.29492,0.432638,0.000852609,0.00196684,0.00195312
1.29688,0.431544,0.000852663,0.00197194,0.00195312
1.29883,0.430451,0.000852711,0.00197705,0.00195312
1.30078,0.429359,0.000852755,0.00198218,0.00195312
1.30273,0.428268,0.000852795,0.0019873,0.00195312
1.30469,0.427179,0.000852829,0.00199244,0.00195312
1.30664,0.42609,0.000852859,0.00199759,0.00195312
1.30859,0.425003,0.000852884,0.00200275,0.00195312
1.31055,0.423917,0.000852904,0.00200792,0.00195312
1.3125,0.422831,0.000852919,0.0020131,0.00195312
1.31445,0.421748,0.00085293,0.00201829,0.00195312
1.31641,0.420665,0.000852935,0.00202349,0.00195312
1.31836,0.419583,0.000852936,0.00202869,0.00195312
1.32031,0.418503,0.000852932,0.00203391,0.00195312
1.32227,0.417424,0.000852924,0.00203914,0.00195312
1.32422,0.416346,0.000852911,0.00204438,0.00195312
1.32617,0.415269,0.000852892,0.00204962,0.00195312
1.32812,0.414193,0.00085287,0.00205488,0.00195312
1.33008,0.413119,0.000852842,0.00206015,0.00195312
1.33203,0.412046,0.00085281,0.00206542,0.00195312
1.33398,0.410974,0.000852773,0.00207071,0.00195312
1.33594,0.409903,0.000852731,0.00207601,0.00195312
1.33789,0.408833,0.000852684,0.00208131,0.00195312
1.33984,0.407765,0.000852633,0.00208663,0.00195312
1.3418,0.406698,0.000852577,0.00209195,0.00195312
1.34375,0.405632,0.000852516,0.00209729,0.00195312
1.3457,0.404567,0.000852451,0.00210264,0.00195312
1.34766,0.403504,0.000852381,0.00210799,0.00195312
1.34961,0.402442,0.000852306,0.00211336,0.00195312
1.35156,0.401381,0.000852226,0.00211874,0.00195312
1.35352,0.400322,0.000852142,0.00212412,0.00195312
1.35547,0.399263,0.000852053,0.00212952,0.00195312
1.35742,0.398206,0.000851959,0.00213492,0.00195312
1.35938,0.397151,0.000851861,0.00214034,0.00195312
1.36133,0.396096,0.000851758,0.00214577,0.00195312
1.36328,0.395043,0.00085165,0.0021512,0.00195312
1.36523,0.393991,0.000851538,0.00215665,0.00195312
1.36719,0.392941,0.000851421,0.00216211,0.00195312
1.36914,0.391891,0.000851299,0.00216758,0.00195312
1.37109,0.390843,0.000851173,0.00217305,0.00195312
1.37305,0.389797,0.000851042,0.00217854,0.00195312
1.375,0.388751,0.000850906,0.00218404,0.00195312
1.37695,0.387707,0.000850766,0.00218955,0.00195312
1.37891,0.386665,0.000850621,0.00219506,0.00195312
1.38086,0.385623,0.000850471,0.00220059,0.00195312
1.38281,0.384583,0.000850317,0.00220613,0.00195312
1.38477,0.383545,0.000850158,0.00221168,0.00195312
1.38672,0.382507,0.000849994,0.00221724,0.00195312
1.38867,0.381471,0.000849826,0.00222281,0.00195312
1.39062,0.380437,0.000849653,0.00222839,0.00195312
1.39258,0.379403,0.000849476,0.00223398,0.00195312
1.39453,0.378371,0.000849294,0.00223958,0.00195312
1.39648,0.377341,0.000849108,0.00224519,0.00195312
1.39844,0.376312,0.000848917,0.00225081,0.00195312
1.40039,0.375284,0.000848721,0.00225644,0.00195312
1.40234,0.374257,0.000848521,0.00226208,0.00195312
1.4043,0.373232,0.000848316,0.00226774,0.00195312
1.40625,0.372209,0.000848106,0.0022734,0.00195312
1.4082,0.371186,0.000847892,0.00227907,0.00195312
1.41016,0.370165,0.000847674,0.00228475,0.00195312
1.41211,0.369146,0.000847451,0.00229045,0.00195312
1.41406,0.368128,0.000847223,0.00229615,0.00195312
1.41602,0.367111,0.000846991,0.00230187,0.00195312
1.41797,0.366096,0.000846754,0.00230759,0.00195312
1.41992,0.365082,0.000846513,0.00231333,0.00195312
1.42188,0.364069,0.000846267,0.00231908,0.00195312
1.42383,0.363058,0.000846017,0.00232483,0.00195312
1.42578,0.362049,0.000845763,0.0023306,0.00195312
1.42773,0.36104,0.000845503,0.00233638,0.00195312
1.42969,0.360034,0.00084524,0.00234217,0.00195312
1.43164,0.359028,0.000844971,0.00234797,0.00195312
1.43359,0.358024,0.000844699,0.00235378,0.00195312
1.43555,0.357022,0.000844422,0.0023596,0.00195312
1.4375,0.356021,0.00084414,0.00236543,0.00195312
1.43945,0.355021,0.000843854,0.00237127,0.00195312
1.44141,0.354023,0.000843563,0.00237713,0.00195312
1.44336,0.353027,0.000843269,0.00238299,0.00195312
1.44531,0.352031,0.000842969,0.00238886,0.00195312
1.44727,0.351038,0.000842665,0.00239475,0.00195312
1.44922,0.350045,0.000842357,0.00240065,0.00195312
1.45117,0.349055,0.000842045,0.00240655,0.00195312
1.45312,0.348065,0.000841727,0.00241247,0.00195312
1.45508,0.347077,0.000841406,0.0024184,0.00195312
1.45703,0.346091,0.00084108,0.00242434,0.00195312
1.45898,0.345106,0.00084075,0.00243029,0.00195312
1.46094,0.344123,0.000840415,0.00243625,0.00195312
1.46289,0.343141,0.000840076,0.00244222,0.00195312
1.46484,0.34216,0.000839733,0.0024482,0.00195312
1.4668,0.341181,0.000839385,0.00245419,0.00195312
1.46875,0.340204,0.000839033,0.0024602,0.00195312
1.4707,0.339228,0.000838677,0.00246621,0.00195312
1.47266,0.338254,0.000838316,0.00247224,0.00195312
1.47461,0.337281,0.000837951,0.00247828,0.00195312
1.47656,0.336309,0.000837582,0.00248432,0.00195312
1.47852,0.335339,0.000837208,0.00249038,0.00195312
1.48047,0.334371,0.00083683,0.00249645,0.00195312
1.48242,0.333404,0.000836448,0.00250253,0.00195312
1.48438,0.332439,0.000836062,0.00250862,0.00195312
1.48633,0.331475,0.000835671,0.00251473,0.00195312
1.48828,0.330513,0.000835276,0.00252084,0.00195312
1.49023,0.329552,0.000834877,0.00252697,0.00195312
1.49219,0.328593,0.000834473,0.0025331,0.00195312
1.49414,0.327635,0.000834065,0.00253925,0.00195312
1.49609,0.326679,0.000833653,0.00254541,0.00195312
1.49805,0.325725,0.000833237,0.00255158,0.00195312
1.5,0.324772,0.000832816,0.00255776,0.00195312
1.50195,0.32382,0.000832392,0.00256395,0.00195312
1.50391,0.32287,0.000831963,0.00257015,0.00195312
1.50586,0.321922,0.00083153,0.00257636,0.00195312
1.50781,0.320975,0.000831093,0.00258259,0.00195312
1.50977,0.32003,0.000830651,0.00258882,0.00195312
1.51172,0.319086,0.000830205,0.00259507,0.00195312
1.51367,0.318144,0.000829756,0.00260133,0.00195312
1.51562,0.317203,0.000829302,0.0026076,0.00195312
1.51758,0.316264,0.000828844,0.00261388,0.00195312
1.51953,0.315327,0.000828382,0.00262017,0.00195312
1.52148,0.314391,0.000827915,0.00262648,0.00195312
1.52344,0.313457,0.000827445,0.00263279,0.00195312
1.52539,0.312524,0.00082697,0.00263912,0.00195312
1.52734,0.311593,0.000826492,0.00264545,0.00195312
1.5293,0.310664,0.000826009,0.0026518,0.00195312
1.53125,0.309736,0.000825522,0.00265816,0.00195312
1.5332,0.308809,0.000825032,0.00266454,0.00195312
1.53516,0.307885,0.000824537,0.00267092,0.00195312
1.53711,0.306961,0.000824038,0.00267731,0.00195312
1.53906,0.30604,0.000823535,0.00268372,0.00195312
1.54102,0.30512,0.000823028,0.00269014,0.00195312
1.54297,0.304202,0.000822517,0.00269656,0.00195312
1.54492,0.303285,0.000822002,0.002703,0.00195312
1.54688,0.30237,0.000821483,0.00270946,0.00195312
1.54883,0.301456,0.00082096,0.00271592,0.00195312
1.55078,0.300544,0.000820433,0.00272239,0.00195312
1.55273,0.299634,0.000819902,0.00272888,0.00195312
1.55469,0.298725,0.000819367,0.00273538,0.00195312
1.55664,0.297818,0.000818828,0.00274188,0.00195312
1.55859,0.296913,0.000818285,0.00274841,0.00195312
1.56055,0.296009,0.000817739,0.00275494,0.00195312
1.5625,0.295107,0.000817188,0.00276148,0.00195312
1.56445,0.294206,0.000816633,0.00276804,0.00195312
1.56641,0.293307,0.000816075,0.0027746,0.00195312
1.56836,0.29241,0.000815513,0.00278118,0.00195312
1.57031,0.291514,0.000814946,0.00278777,0.00195312
1.57227,0.29062,0.000814376,0.00279437,0.00195312
1.57422,0.289727,0.000813802,0.00280099,0.00195312
1.57617,0.288837,0.000813225,0.00280761,0.00195312
1.57812,0.287948,0.000812643,0.00281425,0.00195312
1.58008,0.28706,0.000812058,0.0028209,0.00195312
1.58203,0.286174,0.000811468,0.00282756,0.00195312
1.58398,0.28529,0.000810875,0.00283423,0.00195312
1.58594,0.284407,0.000810278,0.00284091,0.00195312
1.58789,0.283526,0.000809678,0.00284761,0.00195312
1.58984,0.282647,0.000809073,0.00285432,0.00195312
1.5918,0.281769,0.000808465,0.00286104,0.00195312
1.59375,0.280893,0.000807853,0.00286777,0.00195312
1.5957,0.280019,0.000807237,0.00287451,0.00195312
1.59766,0.279146,0.000806618,0.00288126,0.00195312
1.59961,0.278275,0.000805995,0.00288803,0.00195312
1.60156,0.277406,0.000805368,0.00289481,0.00195312
1.60352,0.276538,0.000804737,0.0029016,0.00195312
1.60547,0.275672,0.000804103,0.0029084,0.00195312
1.60742,0.274808,0.000803465,0.00291522,0.00195312
1.60938,0.273945,0.000802824,0.00292204,0.00195312
1.61133,0.273084,0.000802178,0.00292888,0.00195312
1.61328,0.272224,0.00080153,0.00293573,0.00195312
1.61523,0.271366,0.000800877,0.00294259,0.00195312
1.61719,0.27051,0.000800221,0.00294946,0.00195312
1.61914,0.269656,0.000799561,0.00295635,0.00195312
1.62109,0.268803,0.000798898,0.00296325,0.00195312
1.62305,0.267952,0.000798231,0.00297016,0.00195312
1.625,0.267103,0.00079756,0.00297708,0.00195312
1.62695,0.266255,0.000796886,0.00298401,0.00195312
1.62891,0.265409,0.000796209,0.00299096,0.00195312
1.63086,0.264564,0.000795527,0.00299792,0.00195312
1.63281,0.263722,0.000794843,0.00300489,0.00195312
1.63477,0.262881,0.000794155,0.00301187,0.00195312
1.63672,0.262041,0.000793463,0.00301886,0.00195312
1.63867,0.261204,0.000792768,0.00302587,0.00195312
1.64062,0.260368,0.000792069,0.00303289,0.00195312
1.64258,0.259533,0.000791367,0.00303992,0.00195312
1.64453,0.258701,0.000790661,0.00304696,0.00195312
1.64648,0.25787,0.000789952,0.00305402,0.00195312
1.64844,0.257041,0.000789239,0.00306109,0.00195312
1.65039,0.256213,0.000788523,0.00306817,0.00195312
1.65234,0.255387,0.000787804,0.00307526,0.00195312
1.6543,0.254563,0.000787081,0.00308236,0.00195312
1.65625,0.25374,0.000786355,0.00308948,0.00195312
1.6582,0.25292,0.000785625,0.00309661,0.00195312
1.66016,0.252101,0.000784893,0.00310375,0.00195312
1.66211,0.251283,0.000784156,0.0031109,0.00195312
1.66406,0.250467,0.000783417,0.00311807,0.00195312
1.66602,0.249653,0.000782674,0.00312524,0.00195312
1.66797,0.248841,0.000781927,0.00313244,0.00195312
1.66992,0.24803,0.000781178,0.00313964,0.00195312
1.67188,0.247221,0.000780425,0.00314685,0.00195312
1.67383,0.246414,0.000779669,0.00315408,0.00195312
1.67578,0.245608,0.000778909,0.00316132,0.00195312
1.67773,0.244805,0.000778147,0.00316857,0.00195312
1.67969,0.244002,0.000777381,0.00317584,0.00195312
1.68164,0.243202,0.000776612,0.00318311,0.00195312
1.68359,0.242403,0.000775839,0.0031904,0.00195312
1.68555,0.241606,0.000775064,0.00319771,0.00195312
1.6875,0.240811,0.000774285,0.00320502,0.00195312
1.68945,0.240017,0.000773503,0.00321235,0.00195312
1.69141,0.239225,0.000772718,0.00321969,0.00195312
1.69336,0.238435,0.000771929,0.00322704,0.00195312
1.69531,0.237646,0.000771138,0.00323441,0.00195312
1.69727,0.236859,0.000770343,0.00324178,0.00195312
1.69922,0.236074,0.000769546,0.00324917,0.00195312
1.70117,0.235291,0.000768745,0.00325658,0.00195312
1.70312,0.234509,0.000767941,0.00326399,0.00195312
1.70508,0.233729,0.000767134,0.00327142,0.00195312
1.70703,0.23295,0.000766324,0.00327886,0.00195312
1.70898,0.232174,0.000765511,0.00328631,0.00195312
1.71094,0.231399,0.000764695,0.00329378,0.00195312
1.71289,0.230625,0.000763875,0.00330126,0.00195312
1.71484,0.229854,0.000763053,0.00330875,0.00195312
1.7168,0.229084,0.000762228,0.00331625,0.00195312
1.71875,0.228316,0.0007614,0.00332377,0.00195312
1.7207,0.227549,0.000760569,0.0033313,0.00195312
1.72266,0.226785,0.000759734,0.00333884,0.00195312
1.72461,0.226022,0.000758897,0.00334639,0.00195312
1.72656,0.22526,0.000758057,0.00335396,0.00195312
1.72852,0.224501,0.000757214,0.00336154,0.00195312
1.73047,0.223743,0.000756368,0.00336914,0.00195312
1.73242,0.222987,0.000755519,0.00337674,0.00195312
1.73438,0.222232,0.000754668,0.00338436,0.00195312
1.73633,0.221479,0.000753813,0.00339199,0.00195312
1.73828,0.220728,0.000752956,0.00339964,0.00195312
1.74023,0.219979,0.000752095,0.00340729,0.00195312
1.74219,0.219231,0.000751232,0.00341497,0.00195312
1.74414,0.218485,0.000750366,0.00342265,0.00195312
1.74609,0.217741,0.000749497,0.00343034,0.00195312
1.74805,0.216998,0.000748626,0.00343805,0.00195312
1.75,0.216257,0.000747751,0.00344578,0.00195312
1.75195,0.215518,0.000746874,0.00345351,0.00195312
1.75391,0.214781,0.000745994,0.00346126,0.00195312
1.75586,0.214045,0.000745112,0.00346902,0.00195312
1.75781,0.213311,0.000744226,0.00347679,0.00195312
1.75977,0.212579,0.000743338,0.00348458,0.00195312
1.76172,0.211848,0.000742447,0.00349238,0.00195312
1.76367,0.211119,0.000741554,0.0035002,0.00195312
1.76562,0.210392,0.000740658,0.00350802,0.00195312
1.76758,0.209666,0.000739759,0.00351586,0.00195312
1.76953,0.208943,0.000738857,0.00352371,0.00195312
1.77148,0.20822,0.000737953,0.00353158,0.00195312
1.77344,0.2075,0.000737046,0.00353946,0.00195312
1.77539,0.206781,0.000736137,0.00354735,0.00195312
1.77734,0.206064,0.000735225,0.00355526,0.00195312
1.7793,0.205349,0.00073431,0.00356317,0.00195312
1.78125,0.204635,0.000733393,0.00357111,0.00195312
1.7832,0.203923,0.000732473,0.00357905,0.00195312
1.78516,0.203213,0.000731551,0.00358701,0.00195312
1.78711,0.202505,0.000730626,0.00359498,0.00195312
1.78906,0.201798,0.000729699,0.00360296,0.00195312
1.79102,0.201093,0.000728769,0.00361096,0.00195312
1.79297,0.200389,0.000727837,0.00361897,0.00195312
1.79492,0.199687,0.000726902,0.003627,0.00195312
1.79688,0.198987,0.000725965,0.00363503,0.00195312
1.79883,0.198289,0.000725025,0.00364308,0.00195312
1.80078,0.197592,0.000724083,0.00365115,0.00195312
1.80273,0.196897,0.000723138,0.00365923,0.00195312
1.80469,0.196204,0.000722191,0.00366732,0.00195312
1.80664,0.195513,0.000721242,0.00367542,0.00195312
1.80859,0.194823,0.00072029,0.00368354,0.00195312
1.81055,0.194134,0.000719336,0.00369167,0.00195312
1.8125,0.193448,0.000718379,0.00369981,0.00195312
1.81445,0.192763,0.00071742,0.00370797,0.00195312
1.81641,0.19208,0.000716459,0.00371614,0.00195312
1.81836,0.191399,0.000715496,0.00372433,0.00195312
1.82031,0.190719,0.00071453,0.00373253,0.00195312
1.82227,0.190041,0.000713562,0.00374074,0.00195312
1.82422,0.189364,0.000712591,0.00374896,0.00195312
1.82617,0.18869,0.000711619,0.0037572,0.00195312
1.82812,0.188017,0.000710644,0.00376545,0.00195312
1.83008,0.187345,0.000709667,0.00377372,0.00195312
1.83203,0.186676,0.000708688,0.003782,0.00195312
1.83398,0.186008,0.000707706,0.00379029,0.00195312
1.83594,0.185342,0.000706722,0.0037986,0.00195312
1.83789,0.184677,0.000705736,0.00380692,0.00195312
1.83984,0.184014,0.000704748,0.00381525,0.00195312
1.8418,0.183353,0.000703758,0.0038236,0.00195312
1.84375,0.182693,0.000702766,0.00383196,0.00195312
1.8457,0.182035,0.000701771,0.00384033,0.00195312
1.84766,0.181379,0.000700775,0.00384872,0.00195312
1.84961,0.180725,0.000699776,0.00385712,0.00195312
1.85156,0.180072,0.000698775,0.00386554,0.00195312
1.85352,0.17942,0.000697772,0.00387397,0.00195312
1.85547,0.178771,0.000696767,0.00388241,0.00195312
1.85742,0.178123,0.000695761,0.00389087,0.00195312
1.85938,0.177477,0.000694752,0.00389934,0.00195312
1.86133,0.176832,0.000693741,0.00390782,0.00195312
1.86328,0.176189,0.000692728,0.00391632,0.00195312
1.86523,0.175548,0.000691713,0.00392483,0.00195312
