t,x,y,u,v,theta
0.94805,7.54727,1.32886,7.96084,-3.2485,0.65
0.951079,7.57138,1.31898,7.96084,-3.27822,0.65
0.954107,7.5955,1.309,7.96084,-3.30793,0.65
0.957136,7.61961,1.29894,7.96084,-3.33764,0.65
0.960165,7.64372,1.28878,7.96084,-3.36736,0.65
0.963194,7.66783,1.27854,7.96084,-3.39707,0.65
0.966223,7.69195,1.26821,7.96084,-3.42678,0.65
0.969252,7.71606,1.25778,7.96084,-3.4565,0.65
0.972281,7.74017,1.24727,7.96084,-3.48621,0.65
0.97531,7.76428,1.23666,7.96084,-3.51593,0.65
0.978339,7.7884,1.22597,7.96084,-3.54564,0.65
0.981368,7.81251,1.21518,7.96084,-3.57535,0.65
0.984397,7.83662,1.20431,7.96084,-3.60507,0.65
0.987426,7.86073,1.19335,7.96084,-3.63478,0.65
0.990454,7.88485,1.18229,7.96084,-3.66449,0.65
0.993483,7.90896,1.17115,7.96084,-3.69421,0.65
0.996512,7.93307,1.15991,7.96084,-3.72392,0.65
0.999541,7.95719,1.14859,7.96084,-3.75363,0.65
1.00257,7.9813,1.13717,7.96084,-3.78335,0.65
1.0056,8.00541,1.12567,7.96084,-3.81306,0.65
1.00863,8.02952,1.11407,7.96084,-3.84278,0.65
1.01166,8.05364,1.10239,7.96084,-3.87249,0.65
1.01469,8.07775,1.09062,7.96084,-3.9022,0.65
1.01771,8.10186,1.07875,7.96084,-3.93192,0.65
1.02074,8.12597,1.0668,7.96084,-3.96163,0.65
1.02377,8.15009,1.05475,7.96084,-3.99134,0.65
1.0268,8.1742,1.04262,7.96084,-4.02106,0.65
1.02983,8.19831,1.03039,7.96084,-4.05077,0.65
1.03286,8.22242,1.01808,7.96084,-4.08048,0.65
1.03589,8.24654,1.00567,7.96084,-4.1102,0.65
1.03892,8.27065,0.99318,7.96084,-4.13991,0.65
1.04195,8.29476,0.980595,7.96084,-4.16963,0.65
1.04497,8.31888,0.967921,7.96084,-4.19934,0.65
1.048,8.34299,0.955156,7.96084,-4.22905,0.65
1.05103,8.3671,0.942302,7.96084,-4.25877,0.65
1.05406,8.39121,0.929358,7.96084,-4.28848,0.65
1.05709,8.41533,0.916323,7.96084,-4.31819,0.65
1.06012,8.43944,0.903199,7.96084,-4.34791,0.65
1.06315,8.46355,0.889984,7.96084,-4.37762,0.65
1.06618,8.48766,0.87668,7.96084,-4.40733,0.65
1.06921,8.51178,0.863285,7.96084,-4.43705,0.65
1.07224,8.53589,0.849801,7.96084,-4.46676,0.65
1.07526,8.56,0.836227,7.96084,-4.49648,0.65
1.07829,8.58412,0.822562,7.96084,-4.52619,0.65
1.08132,8.60823,0.808808,7.96084,-4.5559,0.65
1.08435,8.63234,0.794963,7.96084,-4.58562,0.65
1.08738,8.65645,0.781029,7.96084,-4.61533,0.65
1.09041,8.68057,0.767004,7.96084,-4.64504,0.65
1.09344,8.70468,0.75289,7.96084,-4.67476,0.65
1.09647,8.72879,0.738686,7.96084,-4.70447,0.65
1.0995,8.7529,0.724391,7.96084,-4.73418,0.65
1.10252,8.77702,0.710007,7.96084,-4.7639,0.65
1.10555,8.80113,0.695532,7.96084,-4.79361,0.65
1.10858,8.82524,0.680968,7.96084,-4.82333,0.65
1.11161,8.84935,0.666313,7.96084,-4.85304,0.65
1.11464,8.87347,0.651569,7.96084,-4.88275,0.65
1.11767,8.89758,0.636734,7.96084,-4.91247,0.65
1.1207,8.92169,0.62181,7.96084,-4.94218,0.65
1.12373,8.94581,0.606796,7.96084,-4.97189,0.65
