t,x,y,u,v,theta
0.386803,0.311005,0.161618,0.804033,0.224424,0.65
0.388047,0.312005,0.161897,0.804033,0.22318,0.65
0.38929,0.313005,0.162173,0.804033,0.221937,0.65
0.390534,0.314005,0.162449,0.804033,0.220693,0.65
0.391778,0.315005,0.162722,0.804033,0.219449,0.65
0.393022,0.316005,0.162995,0.804033,0.218205,0.65
0.394265,0.317005,0.163265,0.804033,0.216961,0.65
0.395509,0.318005,0.163534,0.804033,0.215718,0.65
0.396753,0.319005,0.163802,0.804033,0.214474,0.65
0.397997,0.320005,0.164068,0.804033,0.21323,0.65
0.39924,0.321005,0.164332,0.804033,0.211986,0.65
0.400484,0.322005,0.164595,0.804033,0.210743,0.65
0.401728,0.323005,0.164856,0.804033,0.209499,0.65
0.402971,0.324005,0.165116,0.804033,0.208255,0.65
0.404215,0.325005,0.165374,0.804033,0.207011,0.65
0.405459,0.326005,0.165631,0.804033,0.205767,0.65
0.406703,0.327005,0.165886,0.804033,0.204524,0.65
0.407946,0.328005,0.16614,0.804033,0.20328,0.65
0.40919,0.329005,0.166392,0.804033,0.202036,0.65
0.410434,0.330005,0.166642,0.804033,0.200792,0.65
0.411678,0.331005,0.166891,0.804033,0.199549,0.65
0.412921,0.332005,0.167139,0.804033,0.198305,0.65
0.414165,0.333005,0.167385,0.804033,0.197061,0.65
0.415409,0.334005,0.167629,0.804033,0.195817,0.65
0.416653,0.335005,0.167872,0.804032,0.194574,0.65
0.417896,0.336005,0.168113,0.804032,0.19333,0.65
0.41914,0.337005,0.168353,0.804032,0.192086,0.65
0.420384,0.338005,0.168591,0.804032,0.190842,0.65
0.421628,0.339005,0.168827,0.804032,0.189598,0.65
0.422871,0.340005,0.169062,0.804032,0.188355,0.65
0.424115,0.341005,0.169296,0.804032,0.187111,0.65
0.425359,0.342005,0.169528,0.804032,0.185867,0.65
0.426603,0.343005,0.169758,0.804032,0.184623,0.65
0.427846,0.344005,0.169987,0.804032,0.18338,0.65
0.42909,0.345005,0.170214,0.804032,0.182136,0.65
0.430334,0.346005,0.17044,0.804032,0.180892,0.65
0.431577,0.347005,0.170664,0.804032,0.179648,0.65
0.432821,0.348005,0.170887,0.804032,0.178404,0.65
0.434065,0.349005,0.171108,0.804032,0.177161,0.65
0.435309,0.350005,0.171328,0.804032,0.175917,0.65
0.436552,0.351005,0.171546,0.804032,0.174673,0.65
0.437796,0.352005,0.171762,0.804032,0.173429,0.65
0.43904,0.353005,0.171977,0.804032,0.172186,0.65
0.440284,0.354005,0.17219,0.804032,0.170942,0.65
0.441527,0.355005,0.172402,0.804032,0.169698,0.65
0.442771,0.356005,0.172613,0.804032,0.168454,0.65
0.444015,0.357005,0.172821,0.804032,0.167211,0.65
0.445259,0.358005,0.173029,0.804032,0.165967,0.65
0.446502,0.359005,0.173234,0.804032,0.164723,0.65
0.447746,0.360005,0.173438,0.804032,0.163479,0.65
0.44899,0.361005,0.173641,0.804032,0.162235,0.65
0.450234,0.362005,0.173842,0.804032,0.160992,0.65
0.451477,0.363005,0.174041,0.804032,0.159748,0.65
0.452721,0.364005,0.174239,0.804032,0.158504,0.65
0.453965,0.365005,0.174436,0.804032,0.15726,0.65
0.455209,0.366005,0.17463,0.804031,0.156017,0.65
0.456452,0.367005,0.174824,0.804031,0.154773,0.65
0.457696,0.368005,0.175015,0.804031,0.153529,0.65
0.45894,0.369005,0.175206,0.804031,0.152285,0.65
0.460183,0.370005,0.175394,0.804031,0.151041,0.65
0.461427,0.371005,0.175581,0.804031,0.149798,0.65
0.462671,0.372005,0.175767,0.804031,0.148554,0.65
0.463915,0.373005,0.175951,0.804031,0.14731,0.65
0.465158,0.374005,0.176133,0.804031,0.146066,0.65
0.466402,0.375005,0.176314,0.804031,0.144823,0.65
0.467646,0.376005,0.176493,0.804031,0.143579,0.65
0.46889,0.377005,0.176671,0.804031,0.142335,0.65
0.470133,0.378005,0.176848,0.804031,0.141091,0.65
0.471377,0.379005,0.177022,0.804031,0.139848,0.65
0.472621,0.380005,0.177195,0.804031,0.138604,0.65
0.473865,0.381005,0.177367,0.804031,0.13736,0.65
0.475108,0.382005,0.177537,0.804031,0.136116,0.65
0.476352,0.383005,0.177706,0.804031,0.134872,0.65
0.477596,0.384005,0.177873,0.804031,0.133629,0.65
0.47884,0.385005,0.178038,0.804031,0.132385,0.65
0.480083,0.386005,0.178202,0.804031,0.131141,0.65
0.481327,0.387005,0.178364,0.804031,0.129897,0.65
0.482571,0.388005,0.178525,0.804031,0.128654,0.65
0.483815,0.389005,0.178684,0.804031,0.12741,0.65
0.485058,0.390005,0.178842,0.804031,0.126166,0.65
0.486302,0.391005,0.178998,0.804031,0.124922,0.65
0.487546,0.392005,0.179153,0.804031,0.123679,0.65
0.488789,0.393005,0.179306,0.804031,0.122435,0.65
0.490033,0.394005,0.179457,0.804031,0.121191,0.65
0.491277,0.395005,0.179607,0.804031,0.119947,0.65
0.492521,0.396005,0.179756,0.80403,0.118703,0.65
0.493764,0.397005,0.179902,0.80403,0.11746,0.65
0.495008,0.398005,0.180048,0.80403,0.116216,0.65
0.496252,0.399005,0.180192,0.80403,0.114972,0.65
0.497496,0.400005,0.180334,0.80403,0.113728,0.65
0.498739,0.401005,0.180474,0.80403,0.112485,0.65
0.499983,0.402005,0.180614,0.80403,0.111241,0.65
0.501227,0.403005,0.180751,0.80403,0.109997,0.65
0.502471,0.404005,0.180887,0.80403,0.108753,0.65
0.503714,0.405005,0.181022,0.80403,0.107509,0.65
