t,x,delta_y,u,v,theta
0.855,0.548002,4.44644e-14,0.640938,-0.0748932,0.883021
0.856,0.548643,4.44644e-14,0.640938,-0.0758932,0.883021
0.857,0.549284,4.44644e-14,0.640938,-0.0768932,0.883021
0.858,0.549925,4.44089e-14,0.640938,-0.0778932,0.883021
0.859,0.550566,4.42979e-14,0.640938,-0.0788932,0.883021
0.86,0.551207,4.44089e-14,0.640938,-0.0798932,0.883021
0.861,0.551848,4.42979e-14,0.640938,-0.0808932,0.883021
0.862,0.552488,4.41869e-14,0.640938,-0.0818932,0.883021
0.863,0.553129,4.41869e-14,0.640938,-0.0828932,0.883021
0.864,0.55377,4.41314e-14,0.640938,-0.0838932,0.883021
0.865,0.554411,4.40759e-14,0.640938,-0.0848932,0.883021
0.866,0.555052,4.41314e-14,0.640938,-0.0858932,0.883021
0.867,0.555693,4.40203e-14,0.640938,-0.0868932,0.883021
0.868,0.556334,4.40203e-14,0.640938,-0.0878932,0.883021
0.869,0.556975,4.39648e-14,0.640938,-0.0888932,0.883021
0.87,0.557616,4.39093e-14,0.640938,-0.0898932,0.883021
0.871,0.558257,4.38538e-14,0.640938,-0.0908932,0.883021
0.872,0.558898,4.37983e-14,0.640938,-0.0918932,0.883021
0.873,0.559539,4.36873e-14,0.640938,-0.0928932,0.883021
0.874,0.56018,4.37983e-14,0.640938,-0.0938932,0.883021
0.875,0.560821,4.37428e-14,0.640938,-0.0948932,0.883021
0.876,0.561462,4.36318e-14,0.640938,-0.0958932,0.883021
0.877,0.562103,4.36873e-14,0.640938,-0.0968932,0.883021
0.878,0.562743,4.36873e-14,0.640938,-0.0978932,0.883021
0.879,0.563384,4.36873e-14,0.640938,-0.0988932,0.883021
0.88,0.564025,4.35763e-14,0.640938,-0.0998932,0.883021
0.881,0.564666,4.35207e-14,0.640938,-0.100893,0.883021
0.882,0.565307,4.35207e-14,0.640938,-0.101893,0.883021
0.883,0.565948,4.35207e-14,0.640938,-0.102893,0.883021
0.884,0.566589,4.34097e-14,0.640938,-0.103893,0.883021
0.885,0.56723,4.34652e-14,0.640938,-0.104893,0.883021
0.886,0.567871,4.32987e-14,0.640938,-0.105893,0.883021
0.887,0.568512,4.33542e-14,0.640938,-0.106893,0.883021
0.888,0.569153,4.33542e-14,0.640938,-0.107893,0.883021
0.889,0.569794,4.32432e-14,0.640938,-0.108893,0.883021
0.89,0.570435,4.32432e-14,0.640938,-0.109893,0.883021
0.891,0.571076,4.31322e-14,0.640938,-0.110893,0.883021
0.892,0.571717,4.31322e-14,0.640938,-0.111893,0.883021
0.893,0.572358,4.31322e-14,0.640938,-0.112893,0.883021
0.894,0.572998,4.30211e-14,0.640938,-0.113893,0.883021
0.895,0.573639,4.29101e-14,0.640938,-0.114893,0.883021
0.896,0.57428,4.29656e-14,0.640938,-0.115893,0.883021
0.897,0.574921,4.29101e-14,0.640938,-0.116893,0.883021
0.898,0.575562,4.27436e-14,0.640938,-0.117893,0.883021
0.899,0.576203,4.27436e-14,0.640938,-0.118893,0.883021
0.9,0.576844,4.26326e-14,0.640938,-0.119893,0.883021
0.901,0.577485,4.27436e-14,0.640938,-0.120893,0.883021
0.902,0.578126,4.26881e-14,0.640938,-0.121893,0.883021
0.903,0.578767,4.25771e-14,0.640938,-0.122893,0.883021
0.904,0.579408,4.25771e-14,0.640938,-0.123893,0.883021
0.905,0.580049,4.25771e-14,0.640938,-0.124893,0.883021
0.906,0.58069,4.25215e-14,0.640938,-0.125893,0.883021
0.907,0.581331,4.2466e-14,0.640938,-0.126893,0.883021
0.908,0.581972,4.24105e-14,0.640938,-0.127893,0.883021
0.909,0.582613,4.22995e-14,0.640938,-0.128893,0.883021
0.91,0.583253,4.24105e-14,0.640938,-0.129893,0.883021
0.911,0.583894,4.22995e-14,0.640938,-0.130893,0.883021
0.912,0.584535,4.22995e-14,0.640938,-0.131893,0.883021
0.913,0.585176,4.21885e-14,0.640938,-0.132893,0.883021
0.914,0.585817,4.21885e-14,0.640938,-0.133893,0.883021
0.915,0.586458,4.21885e-14,0.640938,-0.134893,0.883021
0.916,0.587099,4.20775e-14,0.640938,-0.135893,0.883021
0.917,0.58774,4.19664e-14,0.640938,-0.136893,0.883021
0.918,0.588381,4.19664e-14,0.640938,-0.137893,0.883021
0.919,0.589022,4.19664e-14,0.640938,-0.138893,0.883021
0.92,0.589663,4.18554e-14,0.640938,-0.139893,0.883021
0.921,0.590304,4.18554e-14,0.640938,-0.140893,0.883021
0.922,0.590945,4.17444e-14,0.640938,-0.141893,0.883021
0.923,0.591586,4.18554e-14,0.640938,-0.142893,0.883021
0.924,0.592227,4.17444e-14,0.640938,-0.143893,0.883021
0.925,0.592868,4.15779e-14,0.640938,-0.144893,0.883021
0.926,0.593508,4.15779e-14,0.640938,-0.145893,0.883021
0.927,0.594149,4.14668e-14,0.640938,-0.146893,0.883021
0.928,0.59479,4.14668e-14,0.640938,-0.147893,0.883021
0.929,0.595431,4.14668e-14,0.640938,-0.148893,0.883021
0.93,0.596072,4.13558e-14,0.640938,-0.149893,0.883021
0.931,0.596713,4.13003e-14,0.640938,-0.150893,0.883021
0.932,0.597354,4.14113e-14,0.640938,-0.151893,0.883021
0.933,0.597995,4.13003e-14,0.640938,-0.152893,0.883021
0.934,0.598636,4.13003e-14,0.640938,-0.153893,0.883021
0.935,0.599277,4.11893e-14,0.640938,-0.154893,0.883021
0.936,0.599918,4.10783e-14,0.640938,-0.155893,0.883021
0.937,0.600559,4.11893e-14,0.640938,-0.156893,0.883021
0.938,0.6012,4.10783e-14,0.640938,-0.157893,0.883021
0.939,0.601841,4.09672e-14,0.640938,-0.158893,0.883021
0.94,0.602482,4.09672e-14,0.640938,-0.159893,0.883021
0.941,0.603123,4.09672e-14,0.640938,-0.160893,0.883021
0.942,0.603763,4.08562e-14,0.640938,-0.161893,0.883021
0.943,0.604404,4.08562e-14,0.640938,-0.162893,0.883021
0.944,0.605045,4.07452e-14,0.640938,-0.163893,0.883021
0.945,0.605686,4.07452e-14,0.640938,-0.164893,0.883021
0.946,0.606327,4.07452e-14,0.640938,-0.165893,0.883021
0.947,0.606968,4.06342e-14,0.640938,-0.166893,0.883021
0.948,0.607609,4.05787e-14,0.640938,-0.167893,0.883021
0.949,0.60825,4.04676e-14,0.640938,-0.168893,0.883021
0.95,0.608891,4.03566e-14,0.640938,-0.169893,0.883021
0.951,0.609532,4.04676e-14,0.640938,-0.170893,0.883021
0.952,0.610173,4.03011e-14,0.640938,-0.171893,0.883021
0.953,0.610814,4.01901e-14,0.640938,-0.172893,0.883021
0.954,0.611455,4.01901e-14,0.640938,-0.173893,0.883021
0.955,0.612096,4.01901e-14,0.640938,-0.174893,0.883021
0.956,0.612737,4.01901e-14,0.640938,-0.175893,0.883021
0.957,0.613378,4.00791e-14,0.640938,-0.176893,0.883021
0.958,0.614018,3.9968e-14,0.640938,-0.177893,0.883021
0.959,0.614659,3.9968e-14,0.640938,-0.178893,0.883021
0.96,0.6153,3.9968e-14,0.640938,-0.179893,0.883021
0.961,0.615941,3.9857e-14,0.640938,-0.180893,0.883021
0.962,0.616582,3.99125e-14,0.640938,-0.181893,0.883021
0.963,0.617223,3.9746e-14,0.640938,-0.182893,0.883021
0.964,0.617864,3.98015e-14,0.640938,-0.183893,0.883021
0.965,0.618505,3.9746e-14,0.640938,-0.184893,0.883021
0.966,0.619146,3.9635e-14,0.640938,-0.185893,0.883021
0.967,0.619787,3.9635e-14,0.640938,-0.186893,0.883021
0.968,0.620428,3.95239e-14,0.640938,-0.187893,0.883021
0.969,0.621069,3.95239e-14,0.640938,-0.188893,0.883021
0.97,0.62171,3.95239e-14,0.640938,-0.189893,0.883021
0.971,0.622351,3.94129e-14,0.640938,-0.190893,0.883021
0.972,0.622992,3.93019e-14,0.640938,-0.191893,0.883021
0.973,0.623633,3.93574e-14,0.640938,-0.192893,0.883021
0.974,0.624273,3.92464e-14,0.640938,-0.193893,0.883021
0.975,0.624914,3.91354e-14,0.640938,-0.194893,0.883021
0.976,0.625555,3.91354e-14,0.640938,-0.195893,0.883021
0.977,0.626196,3.89688e-14,0.640938,-0.196893,0.883021
0.978,0.626837,3.90799e-14,0.640938,-0.197893,0.883021
0.979,0.627478,3.89688e-14,0.640938,-0.198893,0.883021
0.98,0.628119,3.88023e-14,0.640938,-0.199893,0.883021
0.981,0.62876,3.88023e-14,0.640938,-0.200893,0.883021
0.982,0.629401,3.88023e-14,0.640938,-0.201893,0.883021
0.983,0.630042,3.86358e-14,0.640938,-0.202893,0.883021
0.984,0.630683,3.86358e-14,0.640938,-0.203893,0.883021
0.985,0.631324,3.85247e-14,0.640938,-0.204893,0.883021
0.986,0.631965,3.84137e-14,0.640938,-0.205893,0.883021
0.987,0.632606,3.85247e-14,0.640938,-0.206893,0.883021
0.988,0.633247,3.84137e-14,0.640938,-0.207893,0.883021
0.989,0.633888,3.84137e-14,0.640938,-0.208893,0.883021
0.99,0.634528,3.83027e-14,0.640938,-0.209893,0.883021
0.991,0.635169,3.83027e-14,0.640938,-0.210893,0.883021
0.992,0.63581,3.83027e-14,0.640938,-0.211893,0.883021
0.993,0.636451,3.81917e-14,0.640938,-0.212893,0.883021
0.994,0.637092,3.80251e-14,0.640938,-0.213893,0.883021
0.995,0.637733,3.80251e-14,0.640938,-0.214893,0.883021
0.996,0.638374,3.80251e-14,0.640938,-0.215893,0.883021
0.997,0.639015,3.79141e-14,0.640938,-0.216893,0.883021
0.998,0.639656,3.79141e-14,0.640938,-0.217893,0.883021
0.999,0.640297,3.78031e-14,0.640938,-0.218893,0.883021
1,0.640938,3.78586e-14,0.640938,-0.219893,0.883021
1.001,0.641579,3.76921e-14,0.640938,-0.220893,0.883021
1.002,0.64222,3.76366e-14,0.640938,-0.221893,0.883021
1.003,0.642861,3.76366e-14,0.640938,-0.222893,0.883021
1.004,0.643502,3.74145e-14,0.640938,-0.223893,0.883021
1.005,0.644143,3.7359e-14,0.640938,-0.224893,0.883021
1.006,0.644784,3.73035e-14,0.640938,-0.225893,0.883021
1.007,0.645424,3.74145e-14,0.640938,-0.226893,0.883021
1.008,0.646065,3.73035e-14,0.640938,-0.227893,0.883021
1.009,0.646706,3.7248e-14,0.640938,-0.228893,0.883021
1.01,0.647347,3.70814e-14,0.640938,-0.229893,0.883021
1.011,0.647988,3.70814e-14,0.640938,-0.230893,0.883021
1.012,0.648629,3.70259e-14,0.640938,-0.231893,0.883021
1.013,0.64927,3.68594e-14,0.640938,-0.232893,0.883021
1.014,0.649911,3.68594e-14,0.640938,-0.233893,0.883021
1.015,0.650552,3.67484e-14,0.640938,-0.234893,0.883021
1.016,0.651193,3.68039e-14,0.640938,-0.235893,0.883021
1.017,0.651834,3.68594e-14,0.640938,-0.236893,0.883021
1.018,0.652475,3.67484e-14,0.640938,-0.237893,0.883021
1.019,0.653116,3.66374e-14,0.640938,-0.238893,0.883021
1.02,0.653757,3.65818e-14,0.640938,-0.239893,0.883021
1.021,0.654398,3.64153e-14,0.640938,-0.240893,0.883021
1.022,0.655039,3.64153e-14,0.640938,-0.241893,0.883021
1.023,0.655679,3.63043e-14,0.640938,-0.242893,0.883021
1.024,0.65632,3.62488e-14,0.640938,-0.243893,0.883021
1.025,0.656961,3.64153e-14,0.640938,-0.244893,0.883021
1.026,0.657602,3.63043e-14,0.640938,-0.245893,0.883021
1.027,0.658243,3.60822e-14,0.640938,-0.246893,0.883021
1.028,0.658884,3.61378e-14,0.640938,-0.247893,0.883021
1.029,0.659525,3.59712e-14,0.640938,-0.248893,0.883021
1.03,0.660166,3.58602e-14,0.640938,-0.249893,0.883021
1.031,0.660807,3.58602e-14,0.640938,-0.250893,0.883021
1.032,0.661448,3.56937e-14,0.640938,-0.251893,0.883021
1.033,0.662089,3.56382e-14,0.640938,-0.252893,0.883021
1.034,0.66273,3.57492e-14,0.640938,-0.253893,0.883021
1.035,0.663371,3.56382e-14,0.640938,-0.254893,0.883021
1.036,0.664012,3.55826e-14,0.640938,-0.255893,0.883021
1.037,0.664653,3.54161e-14,0.640938,-0.256893,0.883021
1.038,0.665294,3.53051e-14,0.640938,-0.257893,0.883021
1.039,0.665934,3.53051e-14,0.640938,-0.258893,0.883021
1.04,0.666575,3.51386e-14,0.640938,-0.259893,0.883021
1.041,0.667216,3.50275e-14,0.640938,-0.260893,0.883021
1.042,0.667857,3.50275e-14,0.640938,-0.261893,0.883021
1.043,0.668498,3.5083e-14,0.640938,-0.262893,0.883021
1.044,0.669139,3.51386e-14,0.640938,-0.263893,0.883021
1.045,0.66978,3.50275e-14,0.640938,-0.264893,0.883021
1.046,0.670421,3.48055e-14,0.640938,-0.265893,0.883021
1.047,0.671062,3.4861e-14,0.640938,-0.266893,0.883021
1.048,0.671703,3.46945e-14,0.640938,-0.267893,0.883021
1.049,0.672344,3.45834e-14,0.640938,-0.268893,0.883021
1.05,0.672985,3.45834e-14,0.640938,-0.269893,0.883021
1.051,0.673626,3.44169e-14,0.640938,-0.270893,0.883021
1.052,0.674267,3.44724e-14,0.640938,-0.271893,0.883021
1.053,0.674908,3.44724e-14,0.640938,-0.272893,0.883021
1.054,0.675549,3.43614e-14,0.640938,-0.273893,0.883021
1.055,0.676189,3.43059e-14,0.640938,-0.274893,0.883021
1.056,0.67683,3.41394e-14,0.640938,-0.275893,0.883021
1.057,0.677471,3.40283e-14,0.640938,-0.276893,0.883021
1.058,0.678112,3.40283e-14,0.640938,-0.277893,0.883021
1.059,0.678753,3.38618e-14,0.640938,-0.278893,0.883021
1.06,0.679394,3.36953e-14,0.640938,-0.279893,0.883021
1.061,0.680035,3.39173e-14,0.640938,-0.280893,0.883021
1.062,0.680676,3.38063e-14,0.640938,-0.281893,0.883021
1.063,0.681317,3.36398e-14,0.640938,-0.282893,0.883021
1.064,0.681958,3.35842e-14,0.640938,-0.283893,0.883021
1.065,0.682599,3.34732e-14,0.640938,-0.284893,0.883021
1.066,0.68324,3.34732e-14,0.640938,-0.285893,0.883021
1.067,0.683881,3.33067e-14,0.640938,-0.286893,0.883021
1.068,0.684522,3.31957e-14,0.640938,-0.287893,0.883021
1.069,0.685163,3.31957e-14,0.640938,-0.288893,0.883021
1.07,0.685804,3.32512e-14,0.640938,-0.289893,0.883021
1.071,0.686444,3.30846e-14,0.640938,-0.290893,0.883021
1.072,0.687085,3.30846e-14,0.640938,-0.291893,0.883021
1.073,0.687726,3.29736e-14,0.640938,-0.292893,0.883021
1.074,0.688367,3.29181e-14,0.640938,-0.293893,0.883021
1.075,0.689008,3.28626e-14,0.640938,-0.294893,0.883021
1.076,0.689649,3.27516e-14,0.640938,-0.295893,0.883021
1.077,0.69029,3.26406e-14,0.640938,-0.296893,0.883021
1.078,0.690931,3.2585e-14,0.640938,-0.297893,0.883021
1.079,0.691572,3.26406e-14,0.640938,-0.298893,0.883021
1.08,0.692213,3.26406e-14,0.640938,-0.299893,0.883021
1.081,0.692854,3.25295e-14,0.640938,-0.300893,0.883021
1.082,0.693495,3.2363e-14,0.640938,-0.301893,0.883021
1.083,0.694136,3.23075e-14,0.640938,-0.302893,0.883021
1.084,0.694777,3.21965e-14,0.640938,-0.303893,0.883021
1.085,0.695418,3.19744e-14,0.640938,-0.304893,0.883021
1.086,0.696059,3.20299e-14,0.640938,-0.305893,0.883021
1.087,0.696699,3.18634e-14,0.640938,-0.306893,0.883021
1.088,0.69734,3.20854e-14,0.640938,-0.307893,0.883021
1.089,0.697981,3.18634e-14,0.640938,-0.308893,0.883021
1.09,0.698622,3.18079e-14,0.640938,-0.309893,0.883021
1.091,0.699263,3.17524e-14,0.640938,-0.310893,0.883021
1.092,0.699904,3.15303e-14,0.640938,-0.311893,0.883021
1.093,0.700545,3.14193e-14,0.640938,-0.312893,0.883021
1.094,0.701186,3.13638e-14,0.640938,-0.313893,0.883021
1.095,0.701827,3.12528e-14,0.640938,-0.314893,0.883021
1.096,0.702468,3.11418e-14,0.640938,-0.315893,0.883021
1.097,0.703109,3.13083e-14,0.640938,-0.316893,0.883021
1.098,0.70375,3.11418e-14,0.640938,-0.317893,0.883021
1.099,0.704391,3.11418e-14,0.640938,-0.318893,0.883021
1.1,0.705032,3.10307e-14,0.640938,-0.319893,0.883021
1.101,0.705673,3.08642e-14,0.640938,-0.320893,0.883021
1.102,0.706314,3.09197e-14,0.640938,-0.321893,0.883021
1.103,0.706954,3.06977e-14,0.640938,-0.322893,0.883021
1.104,0.707595,3.05866e-14,0.640938,-0.323893,0.883021
1.105,0.708236,3.05311e-14,0.640938,-0.324893,0.883021
1.106,0.708877,3.06977e-14,0.640938,-0.325893,0.883021
1.107,0.709518,3.05866e-14,0.640938,-0.326893,0.883021
1.108,0.710159,3.04756e-14,0.640938,-0.327893,0.883021
1.109,0.7108,3.03091e-14,0.640938,-0.328893,0.883021
1.11,0.711441,3.03924e-14,0.640938,-0.329893,0.883021
1.111,0.712082,3.01703e-14,0.640938,-0.330893,0.883021
1.112,0.712723,3.0087e-14,0.640938,-0.331893,0.883021
1.113,0.713364,3.00315e-14,0.640938,-0.332893,0.883021
1.114,0.714005,2.98928e-14,0.640938,-0.333893,0.883021
1.115,0.714646,3.00038e-14,0.640938,-0.334893,0.883021
1.116,0.715287,3.00315e-14,0.640938,-0.335893,0.883021
1.117,0.715928,2.9865e-14,0.640938,-0.336893,0.883021
1.118,0.716569,2.97262e-14,0.640938,-0.337893,0.883021
1.119,0.717209,2.96152e-14,0.640938,-0.338893,0.883021
1.12,0.71785,2.95319e-14,0.640938,-0.339893,0.883021
1.121,0.718491,2.94764e-14,0.640938,-0.340893,0.883021
1.122,0.719132,2.93376e-14,0.640938,-0.341893,0.883021
1.123,0.719773,2.92266e-14,0.640938,-0.342893,0.883021
1.124,0.720414,2.91434e-14,0.640938,-0.343893,0.883021
1.125,0.721055,2.93099e-14,0.640938,-0.344893,0.883021
1.126,0.721696,2.90601e-14,0.640938,-0.345893,0.883021
1.127,0.722337,2.90601e-14,0.640938,-0.346893,0.883021
1.128,0.722978,2.88658e-14,0.640938,-0.347893,0.883021
1.129,0.723619,2.86993e-14,0.640938,-0.348893,0.883021
1.13,0.72426,2.86715e-14,0.640938,-0.349893,0.883021
1.131,0.724901,2.85605e-14,0.640938,-0.350893,0.883021
1.132,0.725542,2.84772e-14,0.640938,-0.351893,0.883021
1.133,0.726183,2.83107e-14,0.640938,-0.352893,0.883021
1.134,0.726824,2.8394e-14,0.640938,-0.353893,0.883021
1.135,0.727464,2.8394e-14,0.640938,-0.354893,0.883021
1.136,0.728105,2.81997e-14,0.640938,-0.355893,0.883021
1.137,0.728746,2.80609e-14,0.640938,-0.356893,0.883021
1.138,0.729387,2.80609e-14,0.640938,-0.357893,0.883021
1.139,0.730028,2.78666e-14,0.640938,-0.358893,0.883021
1.14,0.730669,2.78111e-14,0.640938,-0.359893,0.883021
1.141,0.73131,2.77833e-14,0.640938,-0.360893,0.883021
1.142,0.731951,2.75613e-14,0.640938,-0.361893,0.883021
1.143,0.732592,2.78111e-14,0.640938,-0.362893,0.883021
1.144,0.733233,2.76446e-14,0.640938,-0.363893,0.883021
1.145,0.733874,2.75058e-14,0.640938,-0.364893,0.883021
1.146,0.734515,2.75058e-14,0.640938,-0.365893,0.883021
1.147,0.735156,2.73115e-14,0.640938,-0.366893,0.883021
1.148,0.735797,2.7145e-14,0.640938,-0.367893,0.883021
1.149,0.736438,2.71172e-14,0.640938,-0.368893,0.883021
1.15,0.737079,2.70062e-14,0.640938,-0.369893,0.883021
1.151,0.737719,2.68119e-14,0.640938,-0.370893,0.883021
1.152,0.73836,2.70894e-14,0.640938,-0.371893,0.883021
1.153,0.739001,2.68396e-14,0.640938,-0.372893,0.883021
1.154,0.739642,2.68396e-14,0.640938,-0.373893,0.883021
1.155,0.740283,2.66454e-14,0.640938,-0.374893,0.883021
1.156,0.740924,2.64788e-14,0.640938,-0.375893,0.883021
1.157,0.741565,2.64511e-14,0.640938,-0.376893,0.883021
1.158,0.742206,2.634e-14,0.640938,-0.377893,0.883021
1.159,0.742847,2.61458e-14,0.640938,-0.378893,0.883021
1.16,0.743488,2.60902e-14,0.640938,-0.379893,0.883021
1.161,0.744129,2.61735e-14,0.640938,-0.380893,0.883021
1.162,0.74477,2.60625e-14,0.640938,-0.381893,0.883021
1.163,0.745411,2.59792e-14,0.640938,-0.382893,0.883021
1.164,0.746052,2.58404e-14,0.640938,-0.383893,0.883021
1.165,0.746693,2.58404e-14,0.640938,-0.384893,0.883021
1.166,0.747334,2.56462e-14,0.640938,-0.385893,0.883021
1.167,0.747975,2.54796e-14,0.640938,-0.386893,0.883021
1.168,0.748615,2.54519e-14,0.640938,-0.387893,0.883021
1.169,0.749256,2.53408e-14,0.640938,-0.388893,0.883021
1.17,0.749897,2.53686e-14,0.640938,-0.389893,0.883021
1.171,0.750538,2.54241e-14,0.640938,-0.390893,0.883021
1.172,0.751179,2.52853e-14,0.640938,-0.391893,0.883021
1.173,0.75182,2.50633e-14,0.640938,-0.392893,0.883021
1.174,0.752461,2.5091e-14,0.640938,-0.393893,0.883021
1.175,0.753102,2.49245e-14,0.640938,-0.394893,0.883021
1.176,0.753743,2.47857e-14,0.640938,-0.395893,0.883021
1.177,0.754384,2.46747e-14,0.640938,-0.396893,0.883021
1.178,0.755025,2.44804e-14,0.640938,-0.397893,0.883021
1.179,0.755666,2.4758e-14,0.640938,-0.398893,0.883021
1.18,0.756307,2.46192e-14,0.640938,-0.399893,0.883021
1.181,0.756948,2.43972e-14,0.640938,-0.400893,0.883021
1.182,0.757589,2.43139e-14,0.640938,-0.401893,0.883021
1.183,0.75823,2.41474e-14,0.640938,-0.402893,0.883021
1.184,0.75887,2.40086e-14,0.640938,-0.403893,0.883021
1.185,0.759511,2.40086e-14,0.640938,-0.404893,0.883021
1.186,0.760152,2.38143e-14,0.640938,-0.405893,0.883021
1.187,0.760793,2.37588e-14,0.640938,-0.406893,0.883021
1.188,0.761434,2.3842e-14,0.640938,-0.407893,0.883021
1.189,0.762075,2.362e-14,0.640938,-0.408893,0.883021
1.19,0.762716,2.36478e-14,0.640938,-0.409893,0.883021
1.191,0.763357,2.34812e-14,0.640938,-0.410893,0.883021
1.192,0.763998,2.32592e-14,0.640938,-0.411893,0.883021
1.193,0.764639,2.32869e-14,0.640938,-0.412893,0.883021
1.194,0.76528,2.31204e-14,0.640938,-0.413893,0.883021
1.195,0.765921,2.29816e-14,0.640938,-0.414893,0.883021
1.196,0.766562,2.28706e-14,0.640938,-0.415893,0.883021
1.197,0.767203,2.30094e-14,0.640938,-0.416893,0.883021
1.198,0.767844,2.29539e-14,0.640938,-0.417893,0.883021
1.199,0.768485,2.28151e-14,0.640938,-0.418893,0.883021
1.2,0.769125,2.27041e-14,0.640938,-0.419893,0.883021
1.201,0.769766,2.26208e-14,0.640938,-0.420893,0.883021
1.202,0.770407,2.24543e-14,0.640938,-0.421893,0.883021
1.203,0.771048,2.23155e-14,0.640938,-0.422893,0.883021
1.204,0.771689,2.22045e-14,0.640938,-0.423893,0.883021
1.205,0.77233,2.21212e-14,0.640938,-0.424893,0.883021
1.206,0.772971,2.21767e-14,0.640938,-0.425893,0.883021
1.207,0.773612,2.21489e-14,0.640938,-0.426893,0.883021
1.208,0.774253,2.19269e-14,0.640938,-0.427893,0.883021
1.209,0.774894,2.18436e-14,0.640938,-0.428893,0.883021
1.21,0.775535,2.16771e-14,0.640938,-0.429893,0.883021
1.211,0.776176,2.15383e-14,0.640938,-0.430893,0.883021
1.212,0.776817,2.15383e-14,0.640938,-0.431893,0.883021
1.213,0.777458,2.1344e-14,0.640938,-0.432893,0.883021
1.214,0.778099,2.11775e-14,0.640938,-0.433893,0.883021
1.215,0.77874,2.13718e-14,0.640938,-0.434893,0.883021
1.216,0.77938,2.11497e-14,0.640938,-0.435893,0.883021
1.217,0.780021,2.09555e-14,0.640938,-0.436893,0.883021
1.218,0.780662,2.08999e-14,0.640938,-0.437893,0.883021
1.219,0.781303,2.07612e-14,0.640938,-0.438893,0.883021
1.22,0.781944,2.06779e-14,0.640938,-0.439893,0.883021
1.221,0.782585,2.05114e-14,0.640938,-0.440893,0.883021
1.222,0.783226,2.03726e-14,0.640938,-0.441893,0.883021
1.223,0.783867,2.03726e-14,0.640938,-0.442893,0.883021
1.224,0.784508,2.05114e-14,0.640938,-0.443893,0.883021
1.225,0.785149,2.03448e-14,0.640938,-0.444893,0.883021
1.226,0.78579,2.02061e-14,0.640938,-0.445893,0.883021
1.227,0.786431,2.0095e-14,0.640938,-0.446893,0.883021
1.228,0.787072,1.99007e-14,0.640938,-0.447893,0.883021
1.229,0.787713,1.98452e-14,0.640938,-0.448893,0.883021
1.23,0.788354,1.97065e-14,0.640938,-0.449893,0.883021
1.231,0.788995,1.97065e-14,0.640938,-0.450893,0.883021
1.232,0.789635,1.95122e-14,0.640938,-0.451893,0.883021
1.233,0.790276,1.95677e-14,0.640938,-0.452893,0.883021
1.234,0.790917,1.95399e-14,0.640938,-0.453893,0.883021
1.235,0.791558,1.93179e-14,0.640938,-0.454893,0.883021
1.236,0.792199,1.92346e-14,0.640938,-0.455893,0.883021
1.237,0.79284,1.91791e-14,0.640938,-0.456893,0.883021
1.238,0.793481,1.89293e-14,0.640938,-0.457893,0.883021
1.239,0.794122,1.88183e-14,0.640938,-0.458893,0.883021
1.24,0.794763,1.8735e-14,0.640938,-0.459893,0.883021
1.241,0.795404,1.85685e-14,0.640938,-0.460893,0.883021
1.242,0.796045,1.87628e-14,0.640938,-0.461893,0.883021
1.243,0.796686,1.85407e-14,0.640938,-0.462893,0.883021
1.244,0.797327,1.83464e-14,0.640938,-0.463893,0.883021
1.245,0.797968,1.82909e-14,0.640938,-0.464893,0.883021
1.246,0.798609,1.81521e-14,0.640938,-0.465893,0.883021
1.247,0.79925,1.79301e-14,0.640938,-0.466893,0.883021
1.248,0.79989,1.78746e-14,0.640938,-0.467893,0.883021
1.249,0.800531,1.77358e-14,0.640938,-0.468893,0.883021
1.25,0.801172,1.76248e-14,0.640938,-0.469893,0.883021
1.251,0.801813,1.77636e-14,0.640938,-0.470893,0.883021
1.252,0.802454,1.7597e-14,0.640938,-0.471893,0.883021
1.253,0.803095,1.75693e-14,0.640938,-0.472893,0.883021
1.254,0.803736,1.74583e-14,0.640938,-0.473893,0.883021
1.255,0.804377,1.7264e-14,0.640938,-0.474893,0.883021
1.256,0.805018,1.72085e-14,0.640938,-0.475893,0.883021
1.257,0.805659,1.70697e-14,0.640938,-0.476893,0.883021
1.258,0.8063,1.68476e-14,0.640938,-0.477893,0.883021
1.259,0.806941,1.67644e-14,0.640938,-0.478893,0.883021
1.26,0.807582,1.69309e-14,0.640938,-0.479893,0.883021
1.261,0.808223,1.66811e-14,0.640938,-0.480893,0.883021
1.262,0.808864,1.66811e-14,0.640938,-0.481893,0.883021
1.263,0.809505,1.64868e-14,0.640938,-0.482893,0.883021
1.264,0.810145,1.64313e-14,0.640938,-0.483893,0.883021
1.265,0.810786,1.61815e-14,0.640938,-0.484893,0.883021
1.266,0.811427,1.60705e-14,0.640938,-0.485893,0.883021
1.267,0.812068,1.59872e-14,0.640938,-0.486893,0.883021
1.268,0.812709,1.58207e-14,0.640938,-0.487893,0.883021
1.269,0.81335,1.59039e-14,0.640938,-0.488893,0.883021
1.27,0.813991,1.57929e-14,0.640938,-0.489893,0.883021
1.271,0.814632,1.55986e-14,0.640938,-0.490893,0.883021
1.272,0.815273,1.54321e-14,0.640938,-0.491893,0.883021
1.273,0.815914,1.54043e-14,0.640938,-0.492893,0.883021
1.274,0.816555,1.51823e-14,0.640938,-0.493893,0.883021
1.275,0.817196,1.5099e-14,0.640938,-0.494893,0.883021
1.276,0.817837,1.49603e-14,0.640938,-0.495893,0.883021
1.277,0.818478,1.47382e-14,0.640938,-0.496893,0.883021
