x,psi,E
-1.81168,0.193762,6.95173e-310
-1.79918,0.198185,6.95173e-310
-1.78668,0.202677,6.95173e-310
-1.77418,0.207239,6.95173e-310
-1.76168,0.21187,6.95173e-310
-1.74918,0.216571,6.95173e-310
-1.73667,0.221342,6.95173e-310
-1.72417,0.226182,6.95173e-310
-1.71167,0.231092,6.95173e-310
-1.69917,0.236072,6.95173e-310
-1.68667,0.241121,6.95173e-310
-1.67417,0.24624,6.95173e-310
-1.66167,0.251428,6.95173e-310
-1.64917,0.256686,6.95173e-310
-1.63666,0.262012,6.95173e-310
-1.62416,0.267407,6.95173e-310
-1.61166,0.272871,6.95173e-310
-1.59916,0.278403,6.95173e-310
-1.58666,0.284002,6.95173e-310
-1.57416,0.289669,6.95173e-310
-1.56166,0.295403,6.95173e-310
-1.54916,0.301203,6.95173e-310
-1.53665,0.307069,6.95173e-310
-1.52415,0.313001,6.95173e-310
-1.51165,0.318997,6.95173e-310
-1.49915,0.325057,6.95173e-310
-1.48665,0.33118,6.95173e-310
-1.47415,0.337367,6.95173e-310
-1.46165,0.343615,6.95173e-310
-1.44915,0.349924,6.95173e-310
-1.43664,0.356293,6.95173e-310
-1.42414,0.362721,6.95173e-310
-1.41164,0.369208,6.95173e-310
-1.39914,0.375752,6.95173e-310
-1.38664,0.382352,6.95173e-310
-1.37414,0.389007,6.95173e-310
-1.36164,0.395717,6.95173e-310
-1.34914,0.402479,6.95173e-310
-1.33663,0.409293,6.95173e-310
-1.32413,0.416157,6.95173e-310
-1.31163,0.42307,6.95173e-310
-1.29913,0.43003,6.95173e-310
-1.28663,0.437037,6.95173e-310
-1.27413,0.444089,6.95173e-310
-1.26163,0.451184,6.95173e-310
-1.24913,0.458321,6.95173e-310
-1.23662,0.465497,6.95173e-310
-1.22412,0.472713,6.95173e-310
-1.21162,0.479965,6.95173e-310
-1.19912,0.487252,6.95173e-310
-1.18662,0.494572,6.95173e-310
-1.17412,0.501924,6.95173e-310
-1.16162,0.509306,6.95173e-310
-1.14912,0.516716,6.95173e-310
-1.13661,0.524151,6.95173e-310
-1.12411,0.53161,6.95173e-310
-1.11161,0.539092,6.95173e-310
-1.09911,0.546593,6.95173e-310
-1.08661,0.554112,6.95173e-310
-1.07411,0.561646,6.95173e-310
-1.06161,0.569194,6.95173e-310
-1.04911,0.576753,6.95173e-310
-1.0366,0.584322,6.95173e-310
-1.0241,0.591897,6.95173e-310
-1.0116,0.599477,6.95173e-310
-0.9991,0.607058,6.95173e-310
-0.986599,0.61464,6.95173e-310
-0.974098,0.622219,6.95173e-310
-0.961596,0.629793,6.95173e-310
-0.949095,0.63736,6.95173e-310
-0.936594,0.644917,6.95173e-310
-0.924093,0.652461,6.95173e-310
-0.911591,0.659991,6.95173e-310
-0.89909,0.667503,6.95173e-310
-0.886589,0.674995,6.95173e-310
-0.874088,0.682465,6.95173e-310
-0.861586,0.689909,6.95173e-310
-0.849085,0.697326,6.95173e-310
-0.836584,0.704712,6.95173e-310
-0.824083,0.712065,6.95173e-310
-0.811581,0.719383,6.95173e-310
-0.79908,0.726662,6.95173e-310
-0.786579,0.7339,6.95173e-310
-0.774078,0.741094,6.95173e-310
-0.761576,0.748242,6.95173e-310
-0.749075,0.755341,6.95173e-310
-0.736574,0.762387,6.95173e-310
-0.724073,0.76938,6.95173e-310
-0.711571,0.776315,6.95173e-310
-0.69907,0.78319,6.95173e-310
-0.686569,0.790003,6.95173e-310
-0.674068,0.796751,6.95173e-310
-0.661566,0.80343,6.95173e-310
-0.649065,0.810039,6.95173e-310
-0.636564,0.816575,6.95173e-310
-0.624063,0.823035,6.95173e-310
-0.611561,0.829416,6.95173e-310
-0.59906,0.835716,6.95173e-310
-0.586559,0.841932,6.95173e-310
-0.574058,0.848063,6.95173e-310
-0.561556,0.854104,6.95173e-310
-0.549055,0.860054,6.95173e-310
-0.536554,0.86591,6.95173e-310
-0.524053,0.871669,6.95173e-310
-0.511551,0.87733,6.95173e-310
-0.49905,0.882889,6.95173e-310
-0.486549,0.888345,6.95173e-310
-0.474048,0.893695,6.95173e-310
-0.461546,0.898937,6.95173e-310
-0.449045,0.904068,6.95173e-310
-0.436544,0.909086,6.95173e-310
-0.424043,0.91399,6.95173e-310
-0.411541,0.918776,6.95173e-310
-0.39904,0.923443,6.95173e-310
-0.386539,0.927988,6.95173e-310
-0.374038,0.932411,6.95173e-310
-0.361536,0.936708,6.95173e-310
-0.349035,0.940877,6.95173e-310
-0.336534,0.944918,6.95173e-310
-0.324033,0.948827,6.95173e-310
-0.311531,0.952604,6.95173e-310
-0.29903,0.956247,6.95173e-310
-0.286529,0.959753,6.95173e-310
-0.274028,0.963122,6.95173e-310
-0.261526,0.966351,6.95173e-310
-0.249025,0.96944,6.95173e-310
-0.236524,0.972387,6.95173e-310
-0.224023,0.97519,6.95173e-310
-0.211521,0.977849,6.95173e-310
-0.19902,0.980361,6.95173e-310
-0.186519,0.982726,6.95173e-310
-0.174018,0.984944,6.95173e-310
-0.161516,0.987011,6.95173e-310
-0.149015,0.988929,6.95173e-310
-0.136514,0.990696,6.95173e-310
-0.124013,0.99231,6.95173e-310
-0.111511,0.993772,6.95173e-310
-0.09901,0.995081,6.95173e-310
-0.0865088,0.996235,6.95173e-310
-0.0740075,0.997235,6.95173e-310
-0.0615063,0.99808,6.95173e-310
-0.049005,0.99877,6.95173e-310
-0.0365038,0.999304,6.95173e-310
-0.0240025,0.999682,6.95173e-310
-0.0115013,0.999904,6.95173e-310
0.001,0.99997,6.95173e-310
9.9875,2.18536e-22,6.95173e-310
9.975,2.47573e-22,6.95173e-310
9.9625,2.80424e-22,6.95173e-310
9.95,3.17584e-22,6.95173e-310
9.93751,3.59612e-22,6.95173e-310
9.92501,4.07139e-22,6.95173e-310
9.91251,4.60875e-22,6.95173e-310
9.90001,5.21621e-22,6.95173e-310
9.88751,5.90282e-22,6.95173e-310
9.87501,6.67877e-22,6.95173e-310
9.86251,7.55554e-22,6.95173e-310
9.85001,8.54607e-22,6.95173e-310
9.83752,9.66495e-22,6.95173e-310
9.82502,1.09286e-21,6.95173e-310
9.81252,1.23556e-21,6.95173e-310
9.80002,1.39667e-21,6.95173e-310
9.78752,1.57854e-21,6.95173e-310
9.77502,1.78381e-21,6.95173e-310
9.76252,2.01546e-21,6.95173e-310
9.75002,2.27684e-21,6.95173e-310
9.73753,2.57172e-21,6.95173e-310
9.72503,2.90433e-21,6.95173e-310
9.71253,3.27945e-21,6.95173e-310
9.70003,3.70244e-21,6.95173e-310
9.68753,4.17933e-21,6.95173e-310
9.67503,4.71691e-21,6.95173e-310
9.66253,5.32281e-21,6.95173e-310
9.65003,6.00561e-21,6.95173e-310
9.63754,6.77493e-21,6.95173e-310
9.62504,7.6416e-21,6.95173e-310
9.61254,8.6178e-21,6.95173e-310
9.60004,9.71719e-21,6.95173e-310
9.58754,1.09551e-20,6.95173e-310
9.57504,1.23488e-20,6.95173e-310
9.56254,1.39177e-20,6.95173e-310
9.55004,1.56834e-20,6.95173e-310
9.53755,1.76703e-20,6.95173e-310
9.52505,1.99059e-20,6.95173e-310
9.51255,2.24208e-20,6.95173e-310
9.50005,2.52494e-20,6.95173e-310
9.48755,2.84306e-20,6.95173e-310
9.47505,3.20075e-20,6.95173e-310
9.46255,3.60287e-20,6.95173e-310
9.45005,4.05489e-20,6.95173e-310
9.43756,4.5629e-20,6.95173e-310
9.42506,5.13376e-20,6.95173e-310
9.41256,5.77514e-20,6.95173e-310
9.40006,6.49562e-20,6.95173e-310
9.38756,7.30486e-20,6.95173e-310
9.37506,8.21362e-20,6.95173e-310
9.36256,9.234e-20,6.95173e-310
9.35006,1.03795e-19,6.95173e-310
9.33757,1.16653e-19,6.95173e-310
9.32507,1.31084e-19,6.95173e-310
9.31257,1.47276e-19,6.95173e-310
9.30007,1.65443e-19,6.95173e-310
9.28757,1.85821e-19,6.95173e-310
9.27507,2.08678e-19,6.95173e-310
9.26257,2.34309e-19,6.95173e-310
9.25007,2.63047e-19,6.95173e-310
9.23758,2.95264e-19,6.95173e-310
9.22508,3.31374e-19,6.95173e-310
9.21258,3.71843e-19,6.95173e-310
9.20008,4.17189e-19,6.95173e-310
9.18758,4.67992e-19,6.95173e-310
9.17508,5.24899e-19,6.95173e-310
9.16258,5.88634e-19,6.95173e-310
9.15008,6.60005e-19,6.95173e-310
9.13759,7.39913e-19,6.95173e-310
9.12509,8.29368e-19,6.95173e-310
9.11259,9.29491e-19,6.95173e-310
9.10009,1.04154e-18,6.95173e-310
9.08759,1.16691e-18,6.95173e-310
9.07509,1.30717e-18,6.95173e-310
9.06259,1.46406e-18,6.95173e-310
9.05009,1.63953e-18,6.95173e-310
9.0376,1.83574e-18,6.95173e-310
9.0251,2.0551e-18,6.95173e-310
9.0126,2.30032e-18,6.95173e-310
9.0001,2.5744e-18,6.95173e-310
8.9876,2.88069e-18,6.95173e-310
8.9751,3.22291e-18,6.95173e-310
8.9626,3.60523e-18,6.95173e-310
8.9501,4.03226e-18,6.95173e-310
8.93761,4.50918e-18,6.95173e-310
8.92511,5.04171e-18,6.95173e-310
8.91261,5.63625e-18,6.95173e-310
8.90011,6.29992e-18,6.95173e-310
8.88761,7.04064e-18,6.95173e-310
8.87511,7.86723e-18,6.95173e-310
8.86261,8.78948e-18,6.95173e-310
8.85011,9.8183e-18,6.95173e-310
8.83762,1.09658e-17,6.95173e-310
8.82512,1.22456e-17,6.95173e-310
8.81262,1.36726e-17,6.95173e-310
8.80012,1.52634e-17,6.95173e-310
8.78762,1.70367e-17,6.95173e-310
8.77512,1.90131e-17,6.95173e-310
8.76262,2.12154e-17,6.95173e-310
8.75012,2.36691e-17,6.95173e-310
8.73763,2.64025e-17,6.95173e-310
8.72513,2.94469e-17,6.95173e-310
8.71263,3.28373e-17,6.95173e-310
8.70013,3.66123e-17,6.95173e-310
8.68763,4.08149e-17,6.95173e-310
8.67513,4.54927e-17,6.95173e-310
8.66263,5.06988e-17,6.95173e-310
8.65013,5.64919e-17,6.95173e-310
8.63764,6.2937e-17,6.95173e-310
8.62514,7.01065e-17,6.95173e-310
8.61264,7.80805e-17,6.95173e-310
8.60014,8.6948e-17,6.95173e-310
8.58764,9.68073e-17,6.95173e-310
8.57514,1.07768e-16,6.95173e-310
8.56264,1.19951e-16,6.95173e-310
8.55014,1.3349e-16,6.95173e-310
8.53765,1.48534e-16,6.95173e-310
8.52515,1.65247e-16,6.95173e-310
8.51265,1.83813e-16,6.95173e-310
8.50015,2.04433e-16,6.95173e-310
8.48765,2.2733e-16,6.95173e-310
8.47515,2.52752e-16,6.95173e-310
8.46265,2.80973e-16,6.95173e-310
8.45015,3.12296e-16,6.95173e-310
8.43766,3.47058e-16,6.95173e-310
8.42516,3.85628e-16,6.95173e-310
8.41266,4.28418e-16,6.95173e-310
8.40016,4.75881e-16,6.95173e-310
8.38766,5.2852e-16,6.95173e-310
8.37516,5.86891e-16,6.95173e-310
8.36266,6.51606e-16,6.95173e-310
8.35016,7.23343e-16,6.95173e-310
8.33767,8.02854e-16,6.95173e-310
8.32517,8.90965e-16,6.95173e-310
8.31267,9.88591e-16,6.95173e-310
8.30017,1.09674e-15,6.95173e-310
8.28767,1.21654e-15,6.95173e-310
8.27517,1.34921e-15,6.95173e-310
8.26267,1.49611e-15,6.95173e-310
8.25017,1.65875e-15,6.95173e-310
8.23768,1.83878e-15,6.95173e-310
8.22518,2.03803e-15,6.95173e-310
8.21268,2.25852e-15,6.95173e-310
8.20018,2.50247e-15,6.95173e-310
8.18768,2.77234e-15,6.95173e-310
8.17518,3.07084e-15,6.95173e-310
8.16268,3.40094e-15,6.95173e-310
8.15018,3.76594e-15,6.95173e-310
8.13769,4.16946e-15,6.95173e-310
8.12519,4.6155e-15,6.95173e-310
8.11269,5.10845e-15,6.95173e-310
8.10019,5.65317e-15,6.95173e-310
8.08769,6.25499e-15,6.95173e-310
8.07519,6.91981e-15,6.95173e-310
8.06269,7.65408e-15,6.95173e-310
8.05019,8.46496e-15,6.95173e-310
8.0377,9.36027e-15,6.95173e-310
8.0252,1.03487e-14,6.95173e-310
8.0127,1.14396e-14,6.95173e-310
8.0002,1.26436e-14,6.95173e-310
7.9877,1.39722e-14,6.95173e-310
7.9752,1.54379e-14,6.95173e-310
7.9627,1.70547e-14,6.95173e-310
7.9502,1.8838e-14,6.95173e-310
7.93771,2.08044e-14,6.95173e-310
7.92521,2.29725e-14,6.95173e-310
7.91271,2.53626e-14,6.95173e-310
7.90021,2.79969e-14,6.95173e-310
7.88771,3.09001e-14,6.95173e-310
7.87521,3.4099e-14,6.95173e-310
7.86271,3.76232e-14,6.95173e-310
7.85021,4.15051e-14,6.95173e-310
7.83772,4.57804e-14,6.95173e-310
7.82522,5.04882e-14,6.95173e-310
7.81272,5.56714e-14,6.95173e-310
7.80022,6.13771e-14,6.95173e-310
7.78772,6.76571e-14,6.95173e-310
7.77522,7.45679e-14,6.95173e-310
7.76272,8.21719e-14,6.95173e-310
7.75022,9.05371e-14,6.95173e-310
7.73773,9.97382e-14,6.95173e-310
7.72523,1.09857e-13,6.95173e-310
7.71273,1.20984e-13,6.95173e-310
7.70023,1.33217e-13,6.95173e-310
7.68773,1.46664e-13,6.95173e-310
7.67523,1.61444e-13,6.95173e-310
7.66273,1.77684e-13,6.95173e-310
7.65023,1.95528e-13,6.95173e-310
7.63774,2.15131e-13,6.95173e-310
7.62524,2.36661e-13,6.95173e-310
7.61274,2.60306e-13,6.95173e-310
7.60024,2.86268e-13,6.95173e-310
7.58774,3.1477e-13,6.95173e-310
7.57524,3.46057e-13,6.95173e-310
7.56274,3.80393e-13,6.95173e-310
7.55024,4.18071e-13,6.95173e-310
7.53775,4.5941e-13,6.95173e-310
7.52525,5.04757e-13,6.95173e-310
7.51275,5.54493e-13,6.95173e-310
7.50025,6.09036e-13,6.95173e-310
7.48775,6.68838e-13,6.95173e-310
7.47525,7.34398e-13,6.95173e-310
7.46275,8.06259e-13,6.95173e-310
7.45025,8.85013e-13,6.95173e-310
7.43776,9.71307e-13,6.95173e-310
7.42526,1.06585e-12,6.95173e-310
7.41276,1.16941e-12,6.95173e-310
7.40026,1.28283e-12,6.95173e-310
7.38776,1.40704e-12,6.95173e-310
7.37526,1.54303e-12,6.95173e-310
7.36276,1.6919e-12,6.95173e-310
7.35026,1.85484e-12,6.95173e-310
7.33777,2.03316e-12,6.95173e-310
7.32527,2.22827e-12,6.95173e-310
7.31277,2.44172e-12,6.95173e-310
7.30027,2.6752e-12,6.95173e-310
7.28777,2.93055e-12,6.95173e-310
7.27527,3.20977e-12,6.95173e-310
7.26277,3.51505e-12,6.95173e-310
7.25027,3.84876e-12,6.95173e-310
7.23778,4.2135e-12,6.95173e-310
7.22528,4.61208e-12,6.95173e-310
7.21278,5.04757e-12,6.95173e-310
7.20028,5.52332e-12,6.95173e-310
7.18778,6.04297e-12,6.95173e-310
7.17528,6.61048e-12,6.95173e-310
7.16278,7.23015e-12,6.95173e-310
7.15028,7.90668e-12,6.95173e-310
7.13779,8.64515e-12,6.95173e-310
7.12529,9.45113e-12,6.95173e-310
7.11279,1.03306e-11,6.95173e-310
7.10029,1.12902e-11,6.95173e-310
7.08779,1.2337e-11,6.95173e-310
7.07529,1.34787e-11,6.95173e-310
7.06279,1.47238e-11,6.95173e-310
7.05029,1.60814e-11,6.95173e-310
7.0378,1.75615e-11,6.95173e-310
7.0253,1.91747e-11,6.95173e-310
7.0128,2.09329e-11,6.95173e-310
7.0003,2.28487e-11,6.95173e-310
6.9878,2.4936e-11,6.95173e-310
6.9753,2.72097e-11,6.95173e-310
6.9628,2.9686e-11,6.95173e-310
6.9503,3.23827e-11,6.95173e-310
6.93781,3.53188e-11,6.95173e-310
6.92531,3.85152e-11,6.95173e-310
6.91281,4.19942e-11,6.95173e-310
6.90031,4.57804e-11,6.95173e-310
6.88781,4.99001e-11,6.95173e-310
6.87531,5.4382e-11,6.95173e-310
6.86281,5.92572e-11,6.95173e-310
6.85031,6.45594e-11,6.95173e-310
6.83782,7.03251e-11,6.95173e-310
6.82532,7.65937e-11,6.95173e-310
6.81282,8.3408e-11,6.95173e-310
6.80032,9.08144e-11,6.95173e-310
6.78782,9.8863e-11,6.95173e-310
6.77532,1.07608e-10,6.95173e-310
6.76282,1.17109e-10,6.95173e-310
6.75032,1.27428e-10,6.95173e-310
6.73783,1.38635e-10,6.95173e-310
6.72533,1.50804e-10,6.95173e-310
6.71283,1.64015e-10,6.95173e-310
6.70033,1.78356e-10,6.95173e-310
6.68783,1.93921e-10,6.95173e-310
6.67533,2.10811e-10,6.95173e-310
6.66283,2.29136e-10,6.95173e-310
6.65033,2.49016e-10,6.95173e-310
6.63784,2.70578e-10,6.95173e-310
6.62534,2.9396e-10,6.95173e-310
6.61284,3.19314e-10,6.95173e-310
6.60034,3.468e-10,6.95173e-310
6.58784,3.76594e-10,6.95173e-310
6.57534,4.08883e-10,6.95173e-310
6.56284,4.43871e-10,6.95173e-310
6.55034,4.81778e-10,6.95173e-310
6.53785,5.22841e-10,6.95173e-310
6.52535,5.67314e-10,6.95173e-310
6.51285,6.15475e-10,6.95173e-310
6.50035,6.6762e-10,6.95173e-310
6.48785,7.24069e-10,6.95173e-310
6.47535,7.85169e-10,6.95173e-310
6.46285,8.51291e-10,6.95173e-310
6.45035,9.22838e-10,6.95173e-310
6.43786,1.00024e-09,6.95173e-310
6.42536,1.08397e-09,6.95173e-310
6.41286,1.17452e-09,6.95173e-310
6.40036,1.27244e-09,6.95173e-310
6.38786,1.3783e-09,6.95173e-310
6.37536,1.49274e-09,6.95173e-310
6.36286,1.61643e-09,6.95173e-310
6.35036,1.7501e-09,6.95173e-310
6.33787,1.89452e-09,6.95173e-310
6.32537,2.05054e-09,6.95173e-310
6.31287,2.21906e-09,6.95173e-310
6.30037,2.40105e-09,6.95173e-310
6.28787,2.59757e-09,6.95173e-310
6.27537,2.80973e-09,6.95173e-310
6.26287,3.03874e-09,6.95173e-310
6.25037,3.28591e-09,6.95173e-310
6.23788,3.55263e-09,6.95173e-310
6.22538,3.84039e-09,6.95173e-310
6.21288,4.15082e-09,6.95173e-310
6.20038,4.48564e-09,6.95173e-310
6.18788,4.84671e-09,6.95173e-310
6.17538,5.23603e-09,6.95173e-310
6.16288,5.65573e-09,6.95173e-310
6.15038,6.10812e-09,6.95173e-310
6.13789,6.59567e-09,6.95173e-310
6.12539,7.12102e-09,6.95173e-310
6.11289,7.68702e-09,6.95173e-310
6.10039,8.2967e-09,6.95173e-310
6.08789,8.95335e-09,6.95173e-310
6.07539,9.66045e-09,6.95173e-310
6.06289,1.04218e-08,6.95173e-310
6.05039,1.12413e-08,6.95173e-310
6.0379,1.21235e-08,6.95173e-310
6.0254,1.30727e-08,6.95173e-310
6.0129,1.40942e-08,6.95173e-310
6.0004,1.5193e-08,6.95173e-310
5.9879,1.6375e-08,6.95173e-310
5.9754,1.76462e-08,6.95173e-310
5.9629,1.90131e-08,6.95173e-310
5.9504,2.04826e-08,6.95173e-310
5.93791,2.20623e-08,6.95173e-310
5.92541,2.37602e-08,6.95173e-310
5.91291,2.55846e-08,6.95173e-310
5.90041,2.75449e-08,6.95173e-310
5.88791,2.96508e-08,6.95173e-310
5.87541,3.19126e-08,6.95173e-310
5.86291,3.43416e-08,6.95173e-310
5.85041,3.69498e-08,6.95173e-310
5.83792,3.97498e-08,6.95173e-310
5.82542,4.27553e-08,6.95173e-310
5.81292,4.59808e-08,6.95173e-310
5.80042,4.9442e-08,6.95173e-310
5.78792,5.31555e-08,6.95173e-310
5.77542,5.71389e-08,6.95173e-310
5.76292,6.14112e-08,6.95173e-310
5.75042,6.59926e-08,6.95173e-310
5.73793,7.09048e-08,6.95173e-310
5.72543,7.61707e-08,6.95173e-310
5.71293,8.18149e-08,6.95173e-310
5.70043,8.78636e-08,6.95173e-310
5.68793,9.43448e-08,6.95173e-310
5.67543,1.01288e-07,6.95173e-310
5.66293,1.08726e-07,6.95173e-310
5.65043,1.16691e-07,6.95173e-310
5.63794,1.2522e-07,6.95173e-310
5.62544,1.34352e-07,6.95173e-310
5.61294,1.44127e-07,6.95173e-310
5.60044,1.54589e-07,6.95173e-310
5.58794,1.65785e-07,6.95173e-310
5.57544,1.77764e-07,6.95173e-310
5.56294,1.90579e-07,6.95173e-310
5.55044,2.04285e-07,6.95173e-310
5.53795,2.18943e-07,6.95173e-310
5.52545,2.34616e-07,6.95173e-310
5.51295,2.51372e-07,6.95173e-310
5.50045,2.69283e-07,6.95173e-310
5.48795,2.88424e-07,6.95173e-310
5.47545,3.08878e-07,6.95173e-310
5.46295,3.30731e-07,6.95173e-310
5.45045,3.54074e-07,6.95173e-310
5.43796,3.79006e-07,6.95173e-310
5.42546,4.0563e-07,6.95173e-310
5.41296,4.34057e-07,6.95173e-310
5.40046,4.64403e-07,6.95173e-310
5.38796,4.96793e-07,6.95173e-310
5.37546,5.31359e-07,6.95173e-310
5.36296,5.68242e-07,6.95173e-310
5.35046,6.07589e-07,6.95173e-310
5.33797,6.4956e-07,6.95173e-310
5.32547,6.94321e-07,6.95173e-310
5.31297,7.42051e-07,6.95173e-310
5.30047,7.92938e-07,6.95173e-310
5.28797,8.47183e-07,6.95173e-310
5.27547,9.04997e-07,6.95173e-310
5.26297,9.66605e-07,6.95173e-310
5.25047,1.03225e-06,6.95173e-310
5.23798,1.10217e-06,6.95173e-310
5.22548,1.17665e-06,6.95173e-310
5.21298,1.25597e-06,6.95173e-310
5.20048,1.34042e-06,6.95173e-310
5.18798,1.43033e-06,6.95173e-310
5.17548,1.52603e-06,6.95173e-310
5.16298,1.62788e-06,6.95173e-310
5.15048,1.73626e-06,6.95173e-310
5.13799,1.85156e-06,6.95173e-310
5.12549,1.97421e-06,6.95173e-310
5.11299,2.10466e-06,6.95173e-310
5.10049,2.24338e-06,6.95173e-310
5.08799,2.39086e-06,6.95173e-310
5.07549,2.54764e-06,6.95173e-310
5.06299,2.71428e-06,6.95173e-310
5.05049,2.89137e-06,6.95173e-310
5.038,3.07953e-06,6.95173e-310
5.0255,3.27943e-06,6.95173e-310
5.013,3.49175e-06,6.95173e-310
5.0005,3.71724e-06,6.95173e-310
4.988,3.95667e-06,6.95173e-310
4.9755,4.21087e-06,6.95173e-310
4.963,4.48069e-06,6.95173e-310
4.9505,4.76707e-06,6.95173e-310
4.93801,5.07095e-06,6.95173e-310
4.92551,5.39336e-06,6.95173e-310
4.91301,5.73538e-06,6.95173e-310
4.90051,6.09813e-06,6.95173e-310
4.88801,6.48281e-06,6.95173e-310
4.87551,6.89068e-06,6.95173e-310
4.86301,7.32307e-06,6.95173e-310
4.85051,7.78138e-06,6.95173e-310
4.83802,8.26707e-06,6.95173e-310
4.82552,8.78171e-06,6.95173e-310
4.81302,9.32693e-06,6.95173e-310
4.80052,9.90446e-06,6.95173e-310
4.78802,1.05161e-05,6.95173e-310
4.77552,1.11638e-05,6.95173e-310
4.76302,1.18495e-05,6.95173e-310
4.75052,1.25753e-05,6.95173e-310
4.73803,1.33436e-05,6.95173e-310
4.72553,1.41565e-05,6.95173e-310
4.71303,1.50167e-05,6.95173e-310
4.70053,1.59266e-05,6.95173e-310
4.68803,1.6889e-05,6.95173e-310
4.67553,1.79068e-05,6.95173e-310
4.66303,1.89829e-05,6.95173e-310
4.65053,2.01206e-05,6.95173e-310
4.63804,2.13231e-05,6.95173e-310
4.62554,2.2594e-05,6.95173e-310
4.61304,2.39368e-05,6.95173e-310
4.60054,2.53555e-05,6.95173e-310
4.58804,2.68541e-05,6.95173e-310
4.57554,2.84369e-05,6.95173e-310
4.56304,3.01082e-05,6.95173e-310
4.55054,3.18727e-05,6.95173e-310
4.53805,3.37354e-05,6.95173e-310
4.52555,3.57014e-05,6.95173e-310
4.51305,3.77761e-05,6.95173e-310
4.50055,3.99651e-05,6.95173e-310
4.48805,4.22743e-05,6.95173e-310
4.47555,4.47099e-05,6.95173e-310
4.46305,4.72785e-05,6.95173e-310
4.45055,4.99869e-05,6.95173e-310
4.43806,5.28422e-05,6.95173e-310
4.42556,5.58518e-05,6.95173e-310
4.41306,5.90236e-05,6.95173e-310
4.40056,6.23658e-05,6.95173e-310
4.38806,6.58869e-05,6.95173e-310
4.37556,6.9596e-05,6.95173e-310
4.36306,7.35024e-05,6.95173e-310
4.35056,7.7616e-05,6.95173e-310
4.33807,8.19469e-05,6.95173e-310
4.32557,8.6506e-05,6.95173e-310
4.31307,9.13045e-05,6.95173e-310
4.30057,9.63541e-05,6.95173e-310
4.28807,0.000101667,6.95173e-310
4.27557,0.000107256,6.95173e-310
4.26307,0.000113135,6.95173e-310
4.25057,0.000119317,6.95173e-310
4.23808,0.000125818,6.95173e-310
4.22558,0.000132652,6.95173e-310
4.21308,0.000139835,6.95173e-310
4.20058,0.000147384,6.95173e-310
4.18808,0.000155317,6.95173e-310
4.17558,0.000163651,6.95173e-310
4.16308,0.000172405,6.95173e-310
4.15058,0.000181599,6.95173e-310
4.13809,0.000191254,6.95173e-310
4.12559,0.00020139,6.95173e-310
4.11309,0.000212031,6.95173e-310
4.10059,0.000223199,6.95173e-310
4.08809,0.000234918,6.95173e-310
4.07559,0.000247214,6.95173e-310
4.06309,0.000260113,6.95173e-310
4.05059,0.000273642,6.95173e-310
4.0381,0.00028783,6.95173e-310
4.0256,0.000302706,6.95173e-310
4.0131,0.000318302,6.95173e-310
4.0006,0.000334648,6.95173e-310
3.9881,0.00035178,6.95173e-310
3.9756,0.00036973,6.95173e-310
3.9631,0.000388536,6.95173e-310
3.9506,0.000408234,6.95173e-310
3.93811,0.000428864,6.95173e-310
3.92561,0.000450466,6.95173e-310
3.91311,0.000473083,6.95173e-310
3.90061,0.000496757,6.95173e-310
3.88811,0.000521535,6.95173e-310
3.87561,0.000547463,6.95173e-310
3.86311,0.00057459,6.95173e-310
3.85061,0.000602967,6.95173e-310
3.83812,0.000632647,6.95173e-310
3.82562,0.000663684,6.95173e-310
3.81312,0.000696135,6.95173e-310
3.80062,0.000730058,6.95173e-310
3.78812,0.000765516,6.95173e-310
3.77562,0.000802569,6.95173e-310
3.76312,0.000841285,6.95173e-310
3.75062,0.000881731,6.95173e-310
3.73813,0.000923977,6.95173e-310
3.72563,0.000968095,6.95173e-310
3.71313,0.00101416,6.95173e-310
3.70063,0.00106226,6.95173e-310
3.68813,0.00111246,6.95173e-310
3.67563,0.00116485,6.95173e-310
3.66313,0.00121951,6.95173e-310
3.65063,0.00127655,6.95173e-310
3.63814,0.00133604,6.95173e-310
3.62564,0.00139808,6.95173e-310
3.61314,0.00146278,6.95173e-310
3.60064,0.00153023,6.95173e-310
3.58814,0.00160055,6.95173e-310
3.57564,0.00167383,6.95173e-310
3.56314,0.0017502,6.95173e-310
3.55064,0.00182976,6.95173e-310
3.53815,0.00191264,6.95173e-310
3.52565,0.00199897,6.95173e-310
3.51315,0.00208886,6.95173e-310
3.50065,0.00218245,6.95173e-310
3.48815,0.00227989,6.95173e-310
3.47565,0.0023813,6.95173e-310
3.46315,0.00248683,6.95173e-310
3.45065,0.00259663,6.95173e-310
3.43816,0.00271086,6.95173e-310
3.42566,0.00282967,6.95173e-310
3.41316,0.00295323,6.95173e-310
3.40066,0.0030817,6.95173e-310
3.38816,0.00321526,6.95173e-310
3.37566,0.00335408,6.95173e-310
3.36316,0.00349835,6.95173e-310
3.35066,0.00364825,6.95173e-310
3.33817,0.00380398,6.95173e-310
3.32567,0.00396574,6.95173e-310
3.31317,0.00413374,6.95173e-310
3.30067,0.00430817,6.95173e-310
3.28817,0.00448927,6.95173e-310
3.27567,0.00467725,6.95173e-310
3.26317,0.00487234,6.95173e-310
3.25067,0.00507477,6.95173e-310
3.23818,0.00528479,6.95173e-310
3.22568,0.00550264,6.95173e-310
