t,x,y,method
+2.258805e+02,+9.409685e-01,+3.242544e-01,RK4
+2.261947e+02,+9.951074e-01,+1.763338e-02,RK4
+2.265088e+02,+9.518532e-01,-2.907094e-01,RK4
+2.268230e+02,+8.154407e-01,-5.705961e-01,RK4
+2.271371e+02,+5.992219e-01,-7.946342e-01,RK4
+2.274513e+02,+3.243595e-01,-9.408976e-01,RK4
+2.277655e+02,+1.775523e-02,-9.950724e-01,RK4
+2.280796e+02,-2.905827e-01,-9.518576e-01,RK4
+2.283938e+02,-5.704769e-01,-8.154840e-01,RK4
+2.287079e+02,-7.945342e-01,-5.993000e-01,RK4
+2.290221e+02,-9.408266e-01,-3.244646e-01,RK4
+2.293363e+02,-9.950374e-01,-1.787708e-02,RK4
+2.296504e+02,-9.518620e-01,+2.904560e-01,RK4
+2.299646e+02,-8.155273e-01,+5.703578e-01,RK4
+2.302787e+02,-5.993780e-01,+7.944343e-01,RK4
+2.305929e+02,-3.245696e-01,+9.407557e-01,RK4
+2.309071e+02,-1.799892e-02,+9.950024e-01,RK4
+2.312212e+02,+2.903293e-01,+9.518663e-01,RK4
+2.315354e+02,+5.702386e-01,+8.155706e-01,RK4
+2.318495e+02,+7.943344e-01,+5.994559e-01,RK4
+2.321637e+02,+9.406847e-01,+3.246747e-01,RK4
+2.324779e+02,+9.949673e-01,+1.812075e-02,RK4
+2.327920e+02,+9.518707e-01,-2.902026e-01,RK4
+2.331062e+02,+8.156139e-01,-5.701195e-01,RK4
+2.334203e+02,+5.995339e-01,-7.942344e-01,RK4
+2.337345e+02,+3.247797e-01,-9.406138e-01,RK4
+2.340487e+02,+1.824257e-02,-9.949323e-01,RK4
+2.343628e+02,-2.900759e-01,-9.518750e-01,RK4
+2.346770e+02,-5.700003e-01,-8.156571e-01,RK4
+2.349911e+02,-7.941344e-01,-5.996118e-01,RK4
+2.353053e+02,-9.405428e-01,-3.248847e-01,RK4
+2.356194e+02,-9.948972e-01,-1.836439e-02,RK4
+2.359336e+02,-9.518793e-01,+2.899492e-01,RK4
+2.362478e+02,-8.157004e-01,+5.698812e-01,RK4
+2.365619e+02,-5.996898e-01,+7.940345e-01,RK4
+2.368761e+02,-3.249897e-01,+9.404718e-01,RK4
+2.371902e+02,-1.848619e-02,+9.948622e-01,RK4
+2.375044e+02,+2.898226e-01,+9.518836e-01,RK4
+2.378186e+02,+5.697620e-01,+8.157436e-01,RK4
+2.381327e+02,+7.939345e-01,+5.997677e-01,RK4
+2.384469e+02,+9.404008e-01,+3.250947e-01,RK4
+2.387610e+02,+9.948271e-01,+1.860799e-02,RK4
+2.390752e+02,+9.518878e-01,-2.896959e-01,RK4
+2.393894e+02,+8.157868e-01,-5.696428e-01,RK4
+2.397035e+02,+5.998456e-01,-7.938345e-01,RK4
+2.400177e+02,+3.251997e-01,-9.403298e-01,RK4
+2.403318e+02,+1.872978e-02,-9.947920e-01,RK4
+2.406460e+02,-2.895692e-01,-9.518921e-01,RK4
+2.409602e+02,-5.695237e-01,-8.158300e-01,RK4
+2.412743e+02,-7.937346e-01,-5.999235e-01,RK4
+2.415885e+02,-9.402588e-01,-3.253047e-01,RK4
+2.419026e+02,-9.947569e-01,-1.885156e-02,RK4
+2.422168e+02,-9.518963e-01,+2.894426e-01,RK4
+2.425310e+02,-8.158732e-01,+5.694045e-01,RK4
+2.428451e+02,-6.000014e-01,+7.936346e-01,RK4
+2.431593e+02,-3.254096e-01,+9.401877e-01,RK4
+2.434734e+02,-1.897333e-02,+9.947218e-01,RK4
+2.437876e+02,+2.893159e-01,+9.519005e-01,RK4
+2.441017e+02,+5.692854e-01,+8.159163e-01,RK4
+2.444159e+02,+7.935346e-01,+6.000792e-01,RK4
+2.447301e+02,+9.401167e-01,+3.255146e-01,RK4
+2.450442e+02,+9.946866e-01,+1.909510e-02,RK4
+2.453584e+02,+9.519047e-01,-2.891892e-01,RK4
+2.456725e+02,+8.159595e-01,-5.691662e-01,RK4
+2.459867e+02,+6.001571e-01,-7.934346e-01,RK4
+2.463009e+02,+3.256195e-01,-9.400456e-01,RK4
+2.466150e+02,+1.921685e-02,-9.946515e-01,RK4
+2.469292e+02,-2.890626e-01,-9.519089e-01,RK4
+2.472433e+02,-5.690470e-01,-8.160026e-01,RK4
+2.475575e+02,-7.933346e-01,-6.002349e-01,RK4
+2.478717e+02,-9.399746e-01,-3.257245e-01,RK4
+2.481858e+02,-9.946163e-01,-1.933860e-02,RK4
+2.485000e+02,-9.519131e-01,+2.889359e-01,RK4
+2.488141e+02,-8.160457e-01,+5.689279e-01,RK4
+2.491283e+02,-6.003127e-01,+7.932345e-01,RK4
+2.494425e+02,-3.258294e-01,+9.399035e-01,RK4
+2.497566e+02,-1.946034e-02,+9.945811e-01,RK4
+2.500708e+02,+2.888093e-01,+9.519173e-01,RK4
+2.503849e+02,+5.688087e-01,+8.160888e-01,RK4
+2.506991e+02,+7.931345e-01,+6.003905e-01,RK4
+2.510133e+02,+9.398324e-01,+3.259343e-01,RK4
+2.513274e+02,+9.945459e-01,+1.958207e-02,RK4
+2.516416e+02,+9.519214e-01,-2.886826e-01,RK4
+2.519557e+02,+8.161318e-01,-5.686895e-01,RK4
+2.522699e+02,+6.004683e-01,-7.930345e-01,RK4
+2.525840e+02,+3.260392e-01,-9.397613e-01,RK4
+2.528982e+02,+1.970379e-02,-9.945107e-01,RK4
+2.532124e+02,-2.885560e-01,-9.519255e-01,RK4
+2.535265e+02,-5.685704e-01,-8.161749e-01,RK4
+2.538407e+02,-7.929345e-01,-6.005461e-01,RK4
+2.541548e+02,-9.396902e-01,-3.261440e-01,RK4
+2.544690e+02,-9.944755e-01,-1.982551e-02,RK4
+2.547832e+02,-9.519297e-01,+2.884293e-01,RK4
+2.550973e+02,-8.162179e-01,+5.684512e-01,RK4
+2.554115e+02,-6.006239e-01,+7.928344e-01,RK4
+2.557256e+02,-3.262489e-01,+9.396191e-01,RK4
+2.560398e+02,-1.994721e-02,+9.944403e-01,RK4
+2.563540e+02,+2.883027e-01,+9.519337e-01,RK4
+2.566681e+02,+5.683320e-01,+8.162610e-01,RK4
+2.569823e+02,+7.927344e-01,+6.007016e-01,RK4
+2.572964e+02,+9.395480e-01,+3.263537e-01,RK4
+2.576106e+02,+9.944050e-01,+2.006891e-02,RK4
+2.579248e+02,+9.519378e-01,-2.881761e-01,RK4
+2.582389e+02,+8.163040e-01,-5.682129e-01,RK4
+2.585531e+02,+6.007793e-01,-7.926343e-01,RK4
+2.588672e+02,+3.264586e-01,-9.394768e-01,RK4
+2.591814e+02,+2.019060e-02,-9.943698e-01,RK4
+2.594956e+02,-2.880494e-01,-9.519419e-01,RK4
+2.598097e+02,-5.680937e-01,-8.163470e-01,RK4
+2.601239e+02,-7.925343e-01,-6.008570e-01,RK4
+2.604380e+02,-9.394057e-01,-3.265634e-01,RK4
+2.607522e+02,-9.943345e-01,-2.031228e-02,RK4
+2.610663e+02,-9.519459e-01,+2.879228e-01,RK4
+2.613805e+02,-8.163899e-01,+5.679745e-01,RK4
+2.616947e+02,-6.009347e-01,+7.924342e-01,RK4
+2.620088e+02,-3.266682e-01,+9.393345e-01,RK4
+2.623230e+02,-2.043395e-02,+9.942992e-01,RK4
+2.626371e+02,+2.877962e-01,+9.519500e-01,RK4
+2.629513e+02,+5.678553e-01,+8.164329e-01,RK4
+2.632655e+02,+7.923341e-01,+6.010124e-01,RK4
+2.635796e+02,+9.392634e-01,+3.267730e-01,RK4
+2.638938e+02,+9.942639e-01,+2.055561e-02,RK4
+2.642079e+02,+9.519540e-01,-2.876696e-01,RK4
+2.645221e+02,+8.164759e-01,-5.677361e-01,RK4
+2.648363e+02,+6.010901e-01,-7.922341e-01,RK4
+2.651504e+02,+3.268778e-01,-9.391922e-01,RK4
+2.654646e+02,+2.067727e-02,-9.942286e-01,RK4
+2.657787e+02,-2.875430e-01,-9.519580e-01,RK4
+2.660929e+02,-5.676170e-01,-8.165188e-01,RK4
+2.664071e+02,-7.921340e-01,-6.011677e-01,RK4
+2.667212e+02,-9.391210e-01,-3.269826e-01,RK4
+2.670354e+02,-9.941932e-01,-2.079892e-02,RK4
+2.673495e+02,-9.519620e-01,+2.874163e-01,RK4
+2.676637e+02,-8.165617e-01,+5.674978e-01,RK4
+2.679779e+02,-6.012454e-01,+7.920339e-01,RK4
+2.682920e+02,-3.270874e-01,+9.390498e-01,RK4
+2.686062e+02,-2.092056e-02,+9.941579e-01,RK4
+2.689203e+02,+2.872897e-01,+9.519660e-01,RK4
+2.692345e+02,+5.673786e-01,+8.166046e-01,RK4
+2.695486e+02,+7.919338e-01,+6.013230e-01,RK4
+2.698628e+02,+9.389786e-01,+3.271921e-01,RK4
+2.701770e+02,+9.941225e-01,+2.104219e-02,RK4
+2.704911e+02,+9.519699e-01,-2.871631e-01,RK4
+2.708053e+02,+8.166475e-01,-5.672594e-01,RK4
+2.711194e+02,+6.014006e-01,-7.918337e-01,RK4
+2.714336e+02,+3.272969e-01,-9.389074e-01,RK4
+2.717478e+02,+2.116381e-02,-9.940872e-01,RK4
+2.720619e+02,-2.870365e-01,-9.519738e-01,RK4
+2.723761e+02,-5.671402e-01,-8.166903e-01,RK4
+2.726902e+02,-7.917336e-01,-6.014782e-01,RK4
+2.730044e+02,-9.388361e-01,-3.274016e-01,RK4
+2.733186e+02,-9.940518e-01,-2.128542e-02,RK4
+2.736327e+02,-9.519778e-01,+2.869099e-01,RK4
+2.739469e+02,-8.167332e-01,+5.670210e-01,RK4
+2.742610e+02,-6.015558e-01,+7.916335e-01,RK4
+2.745752e+02,-3.275063e-01,+9.387649e-01,RK4
+2.748894e+02,-2.140703e-02,+9.940164e-01,RK4
+2.752035e+02,+2.867833e-01,+9.519817e-01,RK4
+2.755177e+02,+5.669018e-01,+8.167760e-01,RK4
+2.758318e+02,+7.915333e-01,+6.016334e-01,RK4
+2.761460e+02,+9.386936e-01,+3.276110e-01,RK4
+2.764602e+02,+9.939810e-01,+2.152862e-02,RK4
+2.767743e+02,+9.519856e-01,-2.866568e-01,RK4
+2.770885e+02,+8.168188e-01,-5.667827e-01,RK4
+2.774026e+02,+6.017109e-01,-7.914332e-01,RK4
+2.777168e+02,+3.277157e-01,-9.386224e-01,RK4
+2.780309e+02,+2.165021e-02,-9.939455e-01,RK4
+2.783451e+02,-2.865302e-01,-9.519894e-01,RK4
+2.786593e+02,-5.666635e-01,-8.168616e-01,RK4
+2.789734e+02,-7.913331e-01,-6.017884e-01,RK4
+2.792876e+02,-9.385511e-01,-3.278204e-01,RK4
+2.796017e+02,-9.939101e-01,-2.177179e-02,RK4
+2.799159e+02,-9.519933e-01,+2.864036e-01,RK4
+2.802301e+02,-8.169044e-01,+5.665443e-01,RK4
+2.805442e+02,-6.018660e-01,+7.912329e-01,RK4
+2.808584e+02,-3.279251e-01,+9.384798e-01,RK4
+2.811725e+02,-2.189336e-02,+9.938747e-01,RK4
+2.814867e+02,+2.862770e-01,+9.519972e-01,RK4
+2.818009e+02,+5.664251e-01,+8.169472e-01,RK4
+2.821150e+02,+7.911328e-01,+6.019435e-01,RK4
+2.824292e+02,+9.384085e-01,+3.280297e-01,RK4
+2.827433e+02,+9.938392e-01,+2.201493e-02,RK4
+2.830575e+02,+9.520010e-01,-2.861504e-01,RK4
+2.833717e+02,+8.169899e-01,-5.663059e-01,RK4
+2.836858e+02,+6.020210e-01,-7.910326e-01,RK4
+2.840000e+02,+3.281344e-01,-9.383372e-01,RK4
+2.843141e+02,+2.213648e-02,-9.938037e-01,RK4
+2.846283e+02,-2.860239e-01,-9.520048e-01,RK4
+2.849425e+02,-5.661867e-01,-8.170327e-01,RK4
+2.852566e+02,-7.909325e-01,-6.020984e-01,RK4
+2.855708e+02,-9.382659e-01,-3.282390e-01,RK4
+2.858849e+02,-9.937682e-01,-2.225803e-02,RK4
+2.861991e+02,-9.520086e-01,+2.858973e-01,RK4
+2.865133e+02,-8.170754e-01,+5.660675e-01,RK4
+2.868274e+02,-6.021759e-01,+7.908323e-01,RK4
+2.871416e+02,-3.283436e-01,+9.381946e-01,RK4
+2.874557e+02,-2.237957e-02,+9.937327e-01,RK4
+2.877699e+02,+2.857707e-01,+9.520124e-01,RK4
+2.880840e+02,+5.659483e-01,+8.171181e-01,RK4
+2.883982e+02,+7.907322e-01,+6.022533e-01,RK4
+2.887124e+02,+9.381232e-01,+3.284482e-01,RK4
+2.890265e+02,+9.936972e-01,+2.250110e-02,RK4
+2.893407e+02,+9.520161e-01,-2.856442e-01,RK4
+2.896548e+02,+8.171608e-01,-5.658291e-01,RK4
+2.899690e+02,+6.023308e-01,-7.906320e-01,RK4
+2.902832e+02,+3.285528e-01,-9.380519e-01,RK4
+2.905973e+02,+2.262262e-02,-9.936616e-01,RK4
+2.909115e+02,-2.855176e-01,-9.520199e-01,RK4
+2.912256e+02,-5.657099e-01,-8.172035e-01,RK4
+2.915398e+02,-7.905318e-01,-6.024082e-01,RK4
+2.918540e+02,-9.379805e-01,-3.286574e-01,RK4
+2.921681e+02,-9.936261e-01,-2.274413e-02,RK4
+2.924823e+02,-9.520236e-01,+2.853911e-01,RK4
+2.927964e+02,-8.172461e-01,+5.655907e-01,RK4
+2.931106e+02,-6.024856e-01,+7.904316e-01,RK4
+2.934248e+02,-3.287620e-01,+9.379091e-01,RK4
+2.937389e+02,-2.286564e-02,+9.935905e-01,RK4
+2.940531e+02,+2.852645e-01,+9.520273e-01,RK4
+2.943672e+02,+5.654715e-01,+8.172888e-01,RK4
+2.946814e+02,+7.903314e-01,+6.025630e-01,RK4
+2.949956e+02,+9.378378e-01,+3.288665e-01,RK4
+2.953097e+02,+9.935549e-01,+2.298713e-02,RK4
+2.956239e+02,+9.520311e-01,-2.851380e-01,RK4
+2.959380e+02,+8.173314e-01,-5.653523e-01,RK4
+2.962522e+02,+6.026403e-01,-7.902312e-01,RK4
+2.965663e+02,+3.289711e-01,-9.377664e-01,RK4
+2.968805e+02,+2.310862e-02,-9.935193e-01,RK4
+2.971947e+02,-2.850114e-01,-9.520347e-01,RK4
+2.975088e+02,-5.652331e-01,-8.173740e-01,RK4
+2.978230e+02,-7.901310e-01,-6.027177e-01,RK4
+2.981371e+02,-9.376950e-01,-3.290756e-01,RK4
+2.984513e+02,-9.934837e-01,-2.323010e-02,RK4
+2.987655e+02,-9.520384e-01,+2.848849e-01,RK4
+2.990796e+02,-8.174166e-01,+5.651139e-01,RK4
+2.993938e+02,-6.027950e-01,+7.900308e-01,RK4
+2.997079e+02,-3.291801e-01,+9.376236e-01,RK4
+3.000221e+02,-2.335157e-02,+9.934481e-01,RK4
+3.003363e+02,+2.847584e-01,+9.520421e-01,RK4
+3.006504e+02,+5.649946e-01,+8.174591e-01,RK4
+3.009646e+02,+7.899306e-01,+6.028724e-01,RK4
+3.012787e+02,+9.375521e-01,+3.292846e-01,RK4
+3.015929e+02,+9.934125e-01,+2.347304e-02,RK4
+3.019071e+02,+9.520457e-01,-2.846318e-01,RK4
+3.022212e+02,+8.175017e-01,-5.648754e-01,RK4
+3.025354e+02,+6.029497e-01,-7.898303e-01,RK4
+3.028495e+02,+3.293891e-01,-9.374807e-01,RK4
+3.031637e+02,+2.359449e-02,-9.933768e-01,RK4
+3.034779e+02,-2.845053e-01,-9.520493e-01,RK4
+3.037920e+02,-5.647562e-01,-8.175442e-01,RK4
+3.041062e+02,-7.897301e-01,-6.030270e-01,RK4
+3.044203e+02,-9.374093e-01,-3.294936e-01,RK4
+3.047345e+02,-9.933412e-01,-2.371594e-02,RK4
+3.050486e+02,-9.520529e-01,+2.843788e-01,RK4
+3.053628e+02,-8.175868e-01,+5.646370e-01,RK4
+3.056770e+02,-6.031043e-01,+7.896299e-01,RK4
+3.059911e+02,-3.295981e-01,+9.373378e-01,RK4
+3.063053e+02,-2.383738e-02,+9.933055e-01,RK4
+3.066194e+02,+2.842523e-01,+9.520565e-01,RK4
+3.069336e+02,+5.645178e-01,+8.176293e-01,RK4
+3.072478e+02,+7.895296e-01,+6.031815e-01,RK4
+3.075619e+02,+9.372663e-01,+3.297025e-01,RK4
+3.078761e+02,+9.932698e-01,+2.395880e-02,RK4
+3.081902e+02,+9.520601e-01,-2.841258e-01,RK4
+3.085044e+02,+8.176718e-01,-5.643986e-01,RK4
+3.088186e+02,+6.032588e-01,-7.894294e-01,RK4
+3.091327e+02,+3.298070e-01,-9.371949e-01,RK4
+3.094469e+02,+2.408023e-02,-9.932341e-01,RK4
+3.097610e+02,-2.839993e-01,-9.520637e-01,RK4
+3.100752e+02,-5.642794e-01,-8.177143e-01,RK4
+3.103894e+02,-7.893291e-01,-6.033360e-01,RK4
+3.107035e+02,-9.371234e-01,-3.299114e-01,RK4
+3.110177e+02,-9.931984e-01,-2.420164e-02,RK4
+3.113318e+02,-9.520672e-01,+2.838728e-01,RK4
+3.116460e+02,-8.177567e-01,+5.641601e-01,RK4
+3.119602e+02,-6.034132e-01,+7.892289e-01,RK4
+3.122743e+02,-3.300158e-01,+9.370519e-01,RK4
+3.125885e+02,-2.432304e-02,+9.931627e-01,RK4
+3.129026e+02,+2.837463e-01,+9.520708e-01,RK4
+3.132168e+02,+5.640409e-01,+8.177992e-01,RK4
+3.135309e+02,+7.891286e-01,+6.034904e-01,RK4
+3.138451e+02,+9.369804e-01,+3.301203e-01,RK4
+3.141593e+02,+9.931269e-01,+2.444444e-02,RK4
+3.144734e+02,+9.520743e-01,-2.836198e-01,RK4
+3.147876e+02,+8.178416e-01,-5.639217e-01,RK4
+3.151017e+02,+6.035676e-01,-7.890283e-01,RK4
+3.154159e+02,+3.302247e-01,-9.369089e-01,RK4
+3.157301e+02,+2.456583e-02,-9.930912e-01,RK4
+3.160442e+02,-2.834933e-01,-9.520778e-01,RK4
+3.163584e+02,-5.638025e-01,-8.178840e-01,RK4
+3.166725e+02,-7.889280e-01,-6.036448e-01,RK4
+3.169867e+02,-9.368373e-01,-3.303290e-01,RK4
+3.173009e+02,-9.930554e-01,-2.468720e-02,RK4
+3.176150e+02,-9.520813e-01,+2.833668e-01,RK4
+3.179292e+02,-8.179264e-01,+5.636833e-01,RK4
+3.182433e+02,-6.037220e-01,+7.888277e-01,RK4
+3.185575e+02,-3.304334e-01,+9.367658e-01,RK4
+3.188717e+02,-2.480857e-02,+9.930196e-01,RK4
+3.191858e+02,+2.832403e-01,+9.520847e-01,RK4
+3.195000e+02,+5.635640e-01,+8.179688e-01,RK4
+3.198141e+02,+7.887274e-01,+6.037991e-01,RK4
+3.201283e+02,+9.366942e-01,+3.305378e-01,RK4
+3.204425e+02,+9.929838e-01,+2.492994e-02,RK4
+3.207566e+02,+9.520882e-01,-2.831138e-01,RK4
+3.210708e+02,+8.180112e-01,-5.634448e-01,RK4
+3.213849e+02,+6.038763e-01,-7.886271e-01,RK4
+3.216991e+02,+3.306421e-01,-9.366227e-01,RK4
+3.220132e+02,+2.505129e-02,-9.929480e-01,RK4
+3.223274e+02,-2.829873e-01,-9.520916e-01,RK4
+3.226416e+02,-5.633256e-01,-8.180535e-01,RK4
+3.229557e+02,-7.885268e-01,-6.039534e-01,RK4
+3.232699e+02,-9.365511e-01,-3.307465e-01,RK4
+3.235840e+02,-9.929122e-01,-2.517264e-02,RK4
+3.238982e+02,-9.520950e-01,+2.828608e-01,RK4
+3.242124e+02,-8.180958e-01,+5.632063e-01,RK4
+3.245265e+02,-6.040305e-01,+7.884265e-01,RK4
+3.248407e+02,-3.308508e-01,+9.364795e-01,RK4
+3.251548e+02,-2.529397e-02,+9.928763e-01,RK4
+3.254690e+02,+2.827344e-01,+9.520984e-01,RK4
+3.257832e+02,+5.630871e-01,+8.181382e-01,RK4
+3.260973e+02,+7.883262e-01,+6.041076e-01,RK4
+3.264115e+02,+9.364080e-01,+3.309551e-01,RK4
+3.267256e+02,+9.928405e-01,+2.541530e-02,RK4
+3.270398e+02,+9.521018e-01,-2.826079e-01,RK4
+3.273540e+02,+8.181805e-01,-5.629679e-01,RK4
+3.276681e+02,+6.041846e-01,-7.882259e-01,RK4
+3.279823e+02,+3.310594e-01,-9.363364e-01,RK4
+3.282964e+02,+2.553662e-02,-9.928046e-01,RK4
+3.286106e+02,-2.824814e-01,-9.521052e-01,RK4
+3.289248e+02,-5.628486e-01,-8.182228e-01,RK4
+3.292389e+02,-7.881255e-01,-6.042617e-01,RK4
+3.295531e+02,-9.362647e-01,-3.311637e-01,RK4
+3.298672e+02,-9.927687e-01,-2.565793e-02,RK4
+3.301814e+02,-9.521086e-01,+2.823550e-01,RK4
+3.304955e+02,-8.182650e-01,+5.627294e-01,RK4
+3.308097e+02,-6.043387e-01,+7.880252e-01,RK4
+3.311239e+02,-3.312680e-01,+9.361931e-01,RK4
+3.314380e+02,-2.577924e-02,+9.927328e-01,RK4
+3.317522e+02,+2.822285e-01,+9.521119e-01,RK4
+3.320663e+02,+5.626102e-01,+8.183073e-01,RK4
+3.323805e+02,+7.879249e-01,+6.044158e-01,RK4
+3.326947e+02,+9.361215e-01,+3.313722e-01,RK4
+3.330088e+02,+9.926969e-01,+2.590053e-02,RK4
+3.333230e+02,+9.521152e-01,-2.821021e-01,RK4
+3.336371e+02,+8.183495e-01,-5.624909e-01,RK4
+3.339513e+02,+6.044928e-01,-7.878245e-01,RK4
+3.342655e+02,+3.314765e-01,-9.360498e-01,RK4
+3.345796e+02,+2.602182e-02,-9.926610e-01,RK4
+3.348938e+02,-2.819756e-01,-9.521185e-01,RK4
+3.352079e+02,-5.623717e-01,-8.183917e-01,RK4
+3.355221e+02,-7.877242e-01,-6.045698e-01,RK4
+3.358363e+02,-9.359782e-01,-3.315807e-01,RK4
+3.361504e+02,-9.926251e-01,-2.614310e-02,RK4
+3.364646e+02,-9.521218e-01,+2.818492e-01,RK4
+3.367787e+02,-8.184339e-01,+5.622525e-01,RK4
+3.370929e+02,-6.046468e-01,+7.876238e-01,RK4
+3.374071e+02,-3.316850e-01,+9.359065e-01,RK4
+3.377212e+02,-2.626437e-02,+9.925891e-01,RK4
+3.380354e+02,+2.817227e-01,+9.521251e-01,RK4
+3.383495e+02,+5.621332e-01,+8.184761e-01,RK4
+3.386637e+02,+7.875234e-01,+6.047237e-01,RK4
+3.389778e+02,+9.358349e-01,+3.317892e-01,RK4
+3.392920e+02,+9.925531e-01,+2.638563e-02,RK4
+3.396062e+02,+9.521284e-01,-2.815963e-01,RK4
+3.399203e+02,+8.185183e-01,-5.620140e-01,RK4
+3.402345e+02,+6.048007e-01,-7.874230e-01,RK4
+3.405486e+02,+3.318934e-01,-9.357632e-01,RK4
+3.408628e+02,+2.650688e-02,-9.925172e-01,RK4
+3.411770e+02,-2.814698e-01,-9.521316e-01,RK4
+3.414911e+02,-5.618947e-01,-8.185605e-01,RK4
+3.418053e+02,-7.873227e-01,-6.048776e-01,RK4
+3.421194e+02,-9.356915e-01,-3.319976e-01,RK4
+3.424336e+02,-9.924812e-01,-2.662812e-02,RK4
+3.427478e+02,-9.521349e-01,+2.813434e-01,RK4
+3.430619e+02,-8.186026e-01,+5.617755e-01,RK4
+3.433761e+02,-6.049546e-01,+7.872223e-01,RK4
+3.436902e+02,-3.321017e-01,+9.356198e-01,RK4
+3.440044e+02,-2.674936e-02,+9.924452e-01,RK4
+3.443186e+02,+2.812170e-01,+9.521381e-01,RK4
+3.446327e+02,+5.616562e-01,+8.186447e-01,RK4
+3.449469e+02,+7.871219e-01,+6.050315e-01,RK4
+3.452610e+02,+9.355481e-01,+3.322059e-01,RK4
+3.455752e+02,+9.924091e-01,+2.687059e-02,RK4
+3.458894e+02,+9.521413e-01,-2.810906e-01,RK4
+3.462035e+02,+8.186868e-01,-5.615370e-01,RK4
+3.465177e+02,+6.051084e-01,-7.870215e-01,RK4
+3.468318e+02,+3.323101e-01,-9.354763e-01,RK4
+3.471460e+02,+2.699181e-02,-9.923731e-01,RK4
+3.474601e+02,-2.809641e-01,-9.521445e-01,RK4
+3.477743e+02,-5.614177e-01,-8.187289e-01,RK4
+3.480885e+02,-7.869211e-01,-6.051852e-01,RK4
+3.484026e+02,-9.354046e-01,-3.324142e-01,RK4
+3.487168e+02,-9.923371e-01,-2.711302e-02,RK4
+3.490309e+02,-9.521476e-01,+2.808377e-01,RK4
+3.493451e+02,-8.187710e-01,+5.612985e-01,RK4
+3.496593e+02,-6.052621e-01,+7.868207e-01,RK4
+3.499734e+02,-3.325183e-01,+9.353328e-01,RK4
+3.502876e+02,-2.723422e-02,+9.923010e-01,RK4
+3.506017e+02,+2.807113e-01,+9.521508e-01,RK4
+3.509159e+02,+5.611792e-01,+8.188131e-01,RK4
+3.512301e+02,+7.867203e-01,+6.053389e-01,RK4
+3.515442e+02,+9.352611e-01,+3.326224e-01,RK4
+3.518584e+02,+9.922649e-01,+2.735541e-02,RK4
+3.521725e+02,+9.521539e-01,-2.805849e-01,RK4
+3.524867e+02,+8.188551e-01,-5.610600e-01,RK4
+3.528009e+02,+6.054158e-01,-7.866198e-01,RK4
+3.531150e+02,+3.327266e-01,-9.351893e-01,RK4
+3.534292e+02,+2.747660e-02,-9.922288e-01,RK4
+3.537433e+02,-2.804585e-01,-9.521571e-01,RK4
+3.540575e+02,-5.609407e-01,-8.188971e-01,RK4
+3.543717e+02,-7.865194e-01,-6.054926e-01,RK4
+3.546858e+02,-9.351175e-01,-3.328306e-01,RK4
+3.550000e+02,-9.921927e-01,-2.759778e-02,RK4
+3.553141e+02,-9.521602e-01,+2.803321e-01,RK4
+3.556283e+02,-8.189392e-01,+5.608215e-01,RK4
+3.559424e+02,-6.055694e-01,+7.864190e-01,RK4
+3.562566e+02,-3.329347e-01,+9.350458e-01,RK4
+3.565708e+02,-2.771894e-02,+9.921566e-01,RK4
+3.568849e+02,+2.802057e-01,+9.521633e-01,RK4
+3.571991e+02,+5.607022e-01,+8.189812e-01,RK4
+3.575132e+02,+7.863185e-01,+6.056462e-01,RK4
+3.578274e+02,+9.349740e-01,+3.330388e-01,RK4
+3.581416e+02,+9.921205e-01,+2.784010e-02,RK4
+3.584557e+02,+9.521663e-01,-2.800793e-01,RK4
+3.587699e+02,+8.190231e-01,-5.605830e-01,RK4
+3.590840e+02,+6.057230e-01,-7.862181e-01,RK4
+3.593982e+02,+3.331428e-01,-9.349021e-01,RK4
+3.597124e+02,+2.796126e-02,-9.920844e-01,RK4
+3.600265e+02,-2.799529e-01,-9.521694e-01,RK4
+3.603407e+02,-5.604637e-01,-8.190651e-01,RK4
+3.606548e+02,-7.861176e-01,-6.057997e-01,RK4
+3.609690e+02,-9.348303e-01,-3.332469e-01,RK4
+3.612832e+02,-9.920482e-01,-2.808240e-02,RK4
+3.615973e+02,-9.521724e-01,+2.798265e-01,RK4
+3.619115e+02,-8.191070e-01,+5.603445e-01,RK4
+3.622256e+02,-6.058765e-01,+7.860172e-01,RK4
+3.625398e+02,-3.333509e-01,+9.347585e-01,RK4
+3.628540e+02,-2.820353e-02,+9.920120e-01,RK4
+3.631681e+02,+2.797001e-01,+9.521755e-01,RK4
+3.634823e+02,+5.602252e-01,+8.191490e-01,RK4
+3.637964e+02,+7.859167e-01,+6.059532e-01,RK4
+3.641106e+02,+9.346867e-01,+3.334549e-01,RK4
+3.644247e+02,+9.919758e-01,+2.832466e-02,RK4
+3.647389e+02,+9.521785e-01,-2.795738e-01,RK4
+3.650531e+02,+8.191909e-01,-5.601059e-01,RK4
+3.653672e+02,+6.060299e-01,-7.858162e-01,RK4
+3.656814e+02,+3.335590e-01,-9.346148e-01,RK4
+3.659955e+02,+2.844578e-02,-9.919396e-01,RK4
+3.663097e+02,-2.794474e-01,-9.521815e-01,RK4
+3.666239e+02,-5.599867e-01,-8.192328e-01,RK4
+3.669380e+02,-7.857157e-01,-6.061066e-01,RK4
+3.672522e+02,-9.345429e-01,-3.336629e-01,RK4
